,MESH_ID,PTN_2015
2863,523717734,392.3657
2864,523717741,153.7205
2865,523717742,28.0377
2866,523717743,28.1345
2867,523717751,66.0568
2868,523717752,159.0264
2869,523717753,21.1142
2870,523717754,45.0241
2871,523717761,420.7266
2872,523717762,232.871
2873,523717763,252.9664
2874,523717771,29.0347
2875,523717772,27.9929
2876,523717781,2.0072
2877,523717782,91.9483
2878,523717783,3.0004
2879,523717784,102.9703
2880,523717791,17.9868
2881,523717793,123.0532
2882,523717794,24.0076
2883,523717801,86.3906
2884,523717802,62.2808
2885,523717803,65.0507
2886,523717804,154.7259
2887,523717811,265.0786
2888,523717812,149.7942
2889,523717813,94.3055
2890,523717814,2.8838
2891,523717821,150.7673
2892,523717822,180.7593
2893,523717823,33.0391
2894,523717824,177.0114
2895,523717831,68.5734
2896,523717832,267.297
2897,523717833,33.0734
2898,523717834,208.9222
2899,523717843,45.0897
2900,523717844,50.2127
2901,523717854,1.0014
2902,523717861,18.0166
2903,523717862,21.0116
2904,523717863,88.9918
2905,523717864,60.9992
2906,523717873,6.0058
2907,523717881,3.9873
2908,523717882,5.985
2909,523717891,12.9887
2910,523717892,71.0994
2911,523717893,8.9954
2912,523717894,137.0663
2913,523717901,28.2113
2914,523717902,83.3194
2915,523717903,21.155
2916,523717904,3.0451
2917,523717911,235.0826
2918,523717912,129.288
2919,523717913,20.9867
2920,523717914,81.9168
2921,523717921,67.177
2922,523717922,11.1112
2923,523717923,63.309
2924,523717931,685.6363
2925,523717932,488.1319
2926,523717933,136.2974
2927,523717934,869.0104
2928,523717941,238.1062
2929,523717942,156.6538
2930,523717943,542.8992
2931,523717944,213.5931
2932,523717951,108.6314
2933,523717952,18.9596
2934,523717953,67.5989
2935,523717961,53.0313
2936,523717962,147.9534
2937,523717964,152.9362
2938,523717971,67.9982
2939,523717973,63.994
2940,523717974,45.9848
2941,523717992,8.009
2942,523717994,6.9917
2943,523724021,23.8596
2944,523724072,7.9515
2945,523724074,14.9253
2946,523724081,1.9933
2947,523724082,4.9613
2948,523724084,8.9512
2949,523724172,17.885
2950,523724181,1.9784
2951,523724182,24.8549
2952,523724184,2.9936
2953,523724191,39.8169
2954,523724192,1.9842
2955,523724193,31.8272
2956,523724194,195.8174
2957,523724292,125.3256
2958,523724294,1.988
2959,523724381,35.8172
2960,523724383,3.9727
2961,523724384,33.7747
2962,523724391,19.9212
2963,523724392,48.7281
2964,523724393,93.512
2965,523724394,26.8498
2966,523724482,3.9699
2967,523724491,30.8637
2968,523724492,22.8796
2969,523724494,3.9821
2970,523725001,5.9474
2971,523725002,37.7386
2972,523725003,164.9658
2973,523725004,225.7256
2974,523725012,27.8538
2975,523725013,30.8174
2976,523725014,118.3192
2977,523725021,163.0511
2978,523725022,268.2905
2979,523725023,110.3524
2980,523725024,199.7179
2981,523725031,635.2191
2982,523725032,555.088
2983,523725033,77.5528
2984,523725034,241.6561
2985,523725041,109.4016
2986,523725042,131.2443
2987,523725043,56.6422
2988,523725044,19.9069
2989,523725053,42.7563
2990,523725074,1.9843
2991,523725081,63.6875
2992,523725082,83.5755
2993,523725083,4.9818
2994,523725084,11.9255
2995,523725092,23.8571
2996,523725101,105.4665
2997,523725102,6.9656
2998,523725103,69.5598
2999,523725111,105.4301
3000,523725112,59.6531
3001,523725114,15.9242
3002,523725121,19.8947
3003,523725131,46.7524
3004,523725132,187.9417
3005,523725133,0.9988
3006,523725134,256.1214
3007,523725141,4.9437
3008,523725142,17.9097
3009,523725151,29.8691
3010,523725152,7.9727
3011,523725153,35.8031
3012,523725162,9.9522
3013,523725164,11.9094
3014,523725171,7.9392
3015,523725173,56.6626
3016,523725174,13.937
3017,523725181,2.9797
3018,523725191,12.2277
3019,523725192,26.5239
3020,523725193,32.6768
3021,523725194,6.133
3022,523725201,1.9863
3023,523725202,8.9619
3024,523725203,5.9809
3025,523725204,6.9609
3026,523725211,7.9543
3027,523725212,10.9248
3028,523725213,8.9388
3029,523725222,6.9547
3030,523725232,14.8875
3031,523725234,16.9049
3032,523725241,44.7208
3033,523725243,38.7207
3034,523725271,25.8627
3035,523725272,1.9874
3036,523725273,46.7193
3037,523725274,58.6426
3038,523725281,14.8981
3039,523725282,7.1448
3040,523725283,36.7559
3041,523725284,67.6494
3042,523725291,125.4563
3043,523725292,28.5386
3044,523725293,71.5597
3045,523725294,16.3228
3046,523725301,1.9768
3047,523725303,48.7449
3048,523725312,3.9781
3049,523725321,12.9373
3050,523725322,31.8264
3051,523725324,235.5485
3052,523725331,36.8103
3053,523725332,8.9746
3054,523725333,98.4815
3055,523725334,3.9798
3056,523725353,7.9584
3057,523725354,22.8904
3058,523725363,6.9617
3059,523725364,6.958
3060,523725371,38.8274
3061,523725372,67.6841
3062,523725381,19.8854
3063,523725382,7.9315
3064,523725383,17.8892
3065,523725384,49.7213
3066,523725391,39.8057
3067,523725393,24.8571
3068,523725394,9.2009
3069,523725401,50.7301
3070,523725402,19.8857
3071,523725404,50.7238
3072,523725411,4.9717
3073,523725413,53.713
3074,523725421,23.8658
3075,523725422,34.7827
3076,523725423,9.9386
3077,523725431,8.9468
3078,523725432,19.8487
3079,523725441,2.9825
3080,523725442,11.9301
3081,523725452,45.721
3082,523725454,0.9959
3083,523725461,144.197
3084,523725462,20.8743
3085,523725463,22.8618
3086,523725464,2.9899
3087,523725482,2.9954
3088,523725483,7.9403
3089,523725484,14.886
3090,523725491,31.8357
3091,523725492,6.1277
3092,523725494,3.0664
3093,523725512,5.9856
3094,523725521,38.7723
3095,523725523,22.8394
3096,523725524,20.8317
3097,523725531,7.9403
3098,523725533,6.9677
3099,523725544,4.9713
3100,523725572,44.701
3101,523725581,48.6993
3102,523725582,43.8228
3103,523725583,4.0019
3104,523725591,4.0065
3105,523725611,14.9492
3106,523725612,15.8906
3107,523725613,5.9691
3108,523725614,40.798
3109,523725621,8.9449
3110,523725623,26.8778
3111,523725624,26.8353
3112,523725631,111.7891
3113,523725633,61.6149
3114,523725634,30.8468
3115,523725641,15.8917
3116,523725642,4.9648
3117,523725643,20.8506
3118,523725644,18.9007
3119,523725712,27.8529
3120,523725714,56.7482
3121,523725722,31.8504
3122,523725723,31.8064
3123,523725724,22.8723
3124,523725731,25.8162
3125,523725732,42.7485
3126,523725733,6.9615
3127,523725734,33.8363
3128,523725741,54.7075
3129,523725742,9.9408
3130,523725743,2.9726
3131,523725744,4.9704
3132,523725762,27.8232
3133,523725763,4.9647
3134,523725764,26.8615
3135,523725794,5.8919
3136,523725811,2.9879
3137,523725821,47.7348
3138,523725822,11.9376
3139,523725823,39.7987
3140,523725824,14.9315
3141,523725831,8.94
3142,523725832,5.9534
3143,523725833,6.969
3144,523725834,12.9416
3145,523725841,2.9792
3146,523725843,2.9833
3147,523725851,17.9044
3148,523725852,35.829
3149,523725853,4.9591
3150,523725854,13.8935
3151,523725861,12.9423
3152,523725894,14.49
3153,523725922,24.8683
3154,523725924,3.9807
3155,523725931,35.792
3156,523725933,5.9603
3157,523725941,16.9081
3158,523725942,9.9606
3159,523725943,12.9162
3160,523725944,4.9585
3161,523725952,30.8293
3162,523725962,24.8724
3163,523725963,8.9429
3164,523725964,1.9933
3165,523725974,5.8484
3166,523725984,5.8661
3167,523725992,8.6772
3168,523725993,23.2768
3169,523725994,1.9632
3170,523726001,3.9771
3171,523726002,51.7508
3172,523726003,23.8582
3173,523726004,297.3934
3174,523726011,137.5429
3175,523726012,87.6889
3176,523726013,34.7187
3177,523726014,16.2766
3178,523726021,192.6825
3179,523726022,107.0677
3180,523726023,7.1186
3181,523726024,188.572
3182,523726031,254.9661
3183,523726032,883.284
3184,523726033,631.7419
3185,523726034,473.6747
3186,523726041,919.3667
3187,523726042,601.6932
3188,523726043,379.1484
3189,523726044,673.716
3190,523726051,123.3204
3191,523726052,13.2311
3192,523726053,174.2719
3193,523726054,7.0895
3194,523726062,368.9316
3195,523726064,276.9543
3196,523726071,597.8392
3197,523726072,227.1789
3198,523726073,366.8838
3199,523726074,10.0509
3200,523726081,1.0016
3201,523726082,7.9973
3202,523726083,24.9991
3203,523726091,118.0011
3204,523726092,17.0009
3205,523726093,87.95
3206,523726094,64.9703
3207,523726101,2.0302
3208,523726102,23.4818
3209,523726103,7.1328
3210,523726104,10.2256
3211,523726111,20.364
3212,523726124,1.0018
3213,523726131,273.191
3214,523726132,581.0732
3215,523726134,372.0706
3216,523726141,324.1242
3217,523726142,1040.3422
3218,523726143,651.1008
3219,523726144,1293.5629
3220,523726151,899.8904
3221,523726152,139.7217
3222,523726153,223.3731
3223,523726154,200.5629
3224,523726162,406.9698
3225,523726163,121.9833
3226,523726164,224.9846
3227,523726171,35.0097
3228,523726172,8.0037
3229,523726173,7.9933
3230,523726181,37.0125
3231,523726182,28.9683
3232,523726183,41.9781
3233,523726191,10.9886
3234,523726192,146.9125
3235,523726194,17.9939
3236,523726204,6.1263
3237,523726231,54.0101
3238,523726232,36.6507
3239,523726233,519.1878
3240,523726234,647.177
3241,523726241,257.9977
3242,523726242,209.3165
3243,523726243,94.9424
3244,523726244,141.1688
3245,523726251,30.5915
3246,523726253,190.0027
3247,523726254,91.6956
3248,523726261,80.9751
3249,523726262,24.0255
3250,523726263,10.9876
3251,523726264,45.9922
3252,523726281,6.0059
3253,523726282,30.9886
3254,523726284,2.9932
3255,523726292,12.9973
3256,523726294,30.0
3257,523726304,2.0511
3258,523726311,2.0444
3259,523726313,7.1545
3260,523726322,1.9414
3261,523726323,9.5414
3262,523726324,26.9931
3263,523726331,102.3306
3264,523726332,42.2835
3265,523726333,20.8373
3266,523726334,240.5413
3267,523726341,2.9822
3268,523726342,903.6256
3269,523726343,101.3579
3270,523726344,171.1376
3271,523726351,678.4612
3272,523726352,377.4732
3273,523726353,601.5969
3274,523726354,155.8044
3275,523726361,386.0886
3276,523726363,11.3183
3277,523726392,43.0255
3278,523726394,2.0001
3279,523726402,33.6999
3280,523726411,33.691
3281,523726412,1.9334
3282,523726413,0.9675
3283,523726414,6.7646
3284,523726422,12.4329
3285,523726423,7.7276
3286,523726424,30.5549
3287,523726431,12.4804
3288,523726432,320.7738
3289,523726433,9.6981
3290,523726441,38.6866
3291,523726442,56.2824
3292,523726443,102.6622
3293,523726451,824.2962
3294,523726452,716.4596
3295,523726453,879.7059
3296,523726454,925.939
3297,523726461,15.3712
3298,523726463,450.146
3299,523726492,4.0027
3300,523726502,2.8744
3301,523726511,12.2593
3302,523726531,124.0969
3303,523726532,73.9875
3304,523726533,109.1855
3305,523726534,60.9446
3306,523726541,44.6672
3307,523726542,11.681
3308,523726543,4.8777
3309,523726544,5.8427
3310,523726551,110.1155
3311,523726552,336.8569
3312,523726553,3.7594
3313,523726554,189.7704
3314,523726561,677.2203
3315,523726562,12.2969
3316,523726563,74.3578
3317,523726564,121.552
3318,523726592,23.0111
3319,523726601,1.9632
3320,523726613,8.7588
3321,523726614,13.4717
3322,523726622,23.1411
3323,523726623,47.9195
3324,523726624,62.6691
3325,523726631,69.0284
3326,523726633,32.5871
3327,523726634,78.3512
3328,523726641,20.0564
3329,523726642,47.247
3330,523726643,10.4886
3331,523726651,41.0967
3332,523726652,62.1177
3333,523726653,308.826
3334,523726654,66.3074
3335,523726662,211.7741
3336,523726664,33.3905
3337,523726674,1.9414
3338,523726682,28.6568
3339,523726683,83.6348
3340,523726692,43.0157
3341,523726694,11.5169
3342,523726703,12.4929
3343,523726711,30.0632
3344,523726712,1.9414
3345,523726713,93.2314
3346,523726714,27.2277
3347,523726751,125.3757
3348,523726752,0.9761
3349,523726761,42.7608
3350,523726762,94.5327
3351,523726771,12.7239
3352,523726772,3.9168
3353,523726781,15.5446
3354,523726782,5.6676
3355,523726783,69.2454
3356,523726793,6.8436
3357,523726811,84.4489
3358,523726812,31.6802
3359,523726813,99.6207
3360,523726842,3.8981
3361,523726851,3.8875
3362,523726853,17.3258
3363,523726892,6.8491
3364,523726894,49.8019
3365,523726901,18.3746
3366,523726902,45.25
3367,523726903,11.4546
3368,523726904,18.3738
3369,523726911,106.4733
3370,523726912,10.4532
3371,523726913,37.6766
3372,523726914,50.5525
3373,523726923,54.7306
3374,523726942,6.8268
3375,523726944,3.8596
3376,523726951,29.0789
3377,523726952,1.9414
3378,523726953,26.937
3379,523726954,7.6749
3380,523726992,45.7751
3381,523727012,57.2541
3382,523727014,38.095
3383,523727021,63.4439
3384,523727024,8.059
3385,523727031,19.2265
3386,523727032,551.2555
3387,523727033,30.0001
3388,523727034,32.2049
3389,523727041,924.537
3390,523727042,161.7787
3391,523727043,405.5161
3392,523727044,756.5935
3393,523727053,157.8212
3394,523727062,8.0043
3395,523727071,135.9611
3396,523727072,48.0088
3397,523727073,136.1339
3398,523727074,65.9828
3399,523727083,61.0044
3400,523727101,32.0075
3401,523727112,44.946
3402,523727122,6.9821
3403,523727131,14.097
3404,523727141,499.464
3405,523727142,353.5427
3406,523727143,16.069
3407,523727144,31.0739
3408,523727151,105.3599
3409,523727153,181.5009
3410,523727164,14.0157
3411,523727171,30.0123
3412,523727173,9.9948
3413,523727181,39.9379
3414,523727182,77.9477
3415,523727191,110.0164
3416,523727192,9.9889
3417,523727231,15.127
3418,523727232,31.086
3419,523727233,7.0104
3420,523727234,36.9808
3421,523727241,12.0071
3422,523727243,6.9817
3423,523727251,303.5973
3424,523727252,2.9952
3425,523727253,170.5786
3426,523727254,100.5885
3427,523727271,17.0228
3428,523727272,13.0173
3429,523727274,25.9685
3430,523727283,3.9958
3431,523727301,2.005
3432,523727304,40.0178
3433,523727322,41.4121
3434,523727332,9.1088
3435,523727334,18.0236
3436,523727342,7.064
3437,523727343,16.7774
3438,523727344,10.8942
3439,523727351,136.4036
3440,523727352,79.9189
3441,523727353,71.323
3442,523727354,18.9221
3443,523727371,4.008
3444,523727373,1.9946
3445,523727374,6.9662
3446,523727381,10.0192
3447,523727383,9.0002
3448,523727384,15.9771
3449,523727393,6.0025
3450,523727401,13.0057
3451,523727402,7.0025
3452,523727403,5.0025
3453,523727432,44.0599
3454,523727434,11.9308
3455,523727441,17.138
3456,523727442,65.9181
3457,523727443,26.0545
3458,523727444,16.0291
3459,523727451,12.0043
3460,523727452,7.0705
3461,523727453,57.288
3462,523727454,17.1866
3463,523727461,11.124
3464,523727463,58.736
3465,523727481,0.9987
3466,523727482,8.0038
3467,523727483,6.0083
3468,523727491,24.9525
3469,523727493,14.989
3470,523727494,2.9996
3471,523727501,4.0052
3472,523727503,5.8128
3473,523727541,7.0198
3474,523727551,26.2383
3475,523727552,62.1561
3476,523727553,48.2293
3477,523727554,59.213
3478,523727562,1.023
3479,523727564,43.8392
3480,523727571,35.9989
3481,523727572,6.0711
3482,523727573,15.049
3483,523727574,16.0228
3484,523727601,52.1954
3485,523727603,3.9304
3486,523727651,11.0106
3487,523727653,16.9118
3488,523727654,46.8603
3489,523727672,18.9074
3490,523727673,24.5265
3491,523727681,5.0343
3492,523727683,19.8124
3493,523727694,1.0012
3494,523727714,6.772
3495,523727723,14.321
3496,523727752,24.9317
3497,523727753,79.8133
3498,523727781,15.8191
3499,523727782,1.9144
3500,523727792,3.9991
3501,523727793,2.9181
3502,523727812,12.4721
3503,523727851,0.9317
3504,523727852,84.5886
3505,523727853,9.9804
3506,523727854,12.0002
3507,523727863,3.9582
3508,523727882,3.0006
3509,523727891,4.0451
3510,523727894,1.9548
3511,523727901,103.9188
3512,523727902,3.8863
3513,523727904,14.5226
3514,523727941,2.935
3515,523727942,16.0899
3516,523727943,19.9437
3517,523727944,1.9606
3518,523727951,11.8801
3519,523727953,33.1033
3520,523727961,4.0421
3521,523727962,22.0288
3522,523727963,4.9027
3523,523727964,15.1417
3524,523735034,1.9916
3525,523735041,13.9114
3526,523735042,5.9566
3527,523735043,6.9669
3528,523735044,44.7142
3529,523735053,34.8072
3530,523735063,7.963
3531,523735072,8.7436
3532,523735073,12.5563
3533,523735074,11.6169
3534,523735081,9.8015
3535,523735082,3.8957
3536,523735083,9.4917
3537,523735084,7.7111
3538,523735091,23.3476
3539,523735092,58.0138
3540,523735093,22.1102
3541,523735094,9.5735
3542,523735134,2.0029
3543,523735141,4.9455
3544,523735142,94.482
3545,523735144,51.7431
3546,523735151,31.8109
3547,523735152,5.9638
3548,523735153,2.9718
3549,523735161,20.8642
3550,523735181,11.6431
3551,523735182,3.8668
3552,523735191,6.8148
3553,523735192,34.4984
3554,523735194,9.7155
3555,523735232,1.9874
3556,523735233,8.9377
3557,523735234,65.6839
3558,523735242,17.8848
3559,523735243,13.9427
3560,523735253,20.8748
3561,523735273,26.8556
3562,523735281,3.8951
3563,523735282,13.6683
3564,523735292,8.7954
3565,523735293,8.6241
3566,523735331,3.9958
3567,523735332,1.9743
3568,523735343,5.9679
3569,523735353,13.9041
3570,523735354,4.9537
3571,523735364,6.7407
3572,523735371,8.7657
3573,523735373,5.7697
3574,523735381,32.7164
3575,523735382,18.4874
3576,523735384,5.7771
3577,523735393,15.502
3578,523735452,21.8962
3579,523735462,5.8483
3580,523735471,19.1723
3581,523735472,29.6475
3582,523735473,4.9106
3583,523735474,7.6905
3584,523735481,1.9904
3585,523735483,6.8323
3586,523735484,32.2703
3587,523735574,17.4738
3588,523735582,66.4033
3589,523735584,18.6208
3590,523735591,4.8501
3591,523735592,21.4674
3592,523735593,22.1359
3593,523735594,9.675
3594,523735674,3.961
3595,523735682,19.4067
3596,523735684,12.536
3597,523735692,14.6337
3598,523735763,0.9877
3599,523735772,3.9335
3600,523735864,5.8472
3601,523735871,2.0074
3602,523735971,2.9367
3603,523735983,1.9792
3604,523735984,8.9442
3605,523735993,1.9604
3606,523736001,53.049
3607,523736003,33.6613
3608,523736004,14.2372
3609,523736011,3.9093
3610,523736012,14.4193
3611,523736014,14.3069
3612,523736021,1.9399
3613,523736023,15.3321
3614,523736024,11.7854
3615,523736041,15.6607
3616,523736042,34.0479
3617,523736044,4.7319
3618,523736061,25.2303
3619,523736062,18.4394
3620,523736101,1.9477
3621,523736102,2.9421
3622,523736123,2.9832
3623,523736132,3.8559
3624,523736142,9.877
3625,523736143,5.7758
3626,523736153,1.9467
3627,523736164,5.9001
3628,523736173,3.8903
3629,523736194,2.8499
3630,523736204,6.6889
3631,523736213,28.0556
3632,523736232,5.8345
3633,523736234,12.547
3634,523736243,3.8547
3635,523736251,16.2613
3636,523736252,3.9228
3637,523736253,22.3824
3638,523736254,159.4919
3639,523736262,13.3884
3640,523736263,0.9837
3641,523736271,14.5616
3642,523736272,50.6883
3643,523736274,21.3616
3644,523736283,4.8713
3645,523736332,5.7603
3646,523736333,3.9195
3647,523736351,207.0837
3648,523736352,10.5602
3649,523736353,56.1502
3650,523736361,25.242
3651,523736362,11.4857
3652,523736363,14.4976
3653,523736364,124.4441
3654,523736372,12.7131
3655,523736374,14.6345
3656,523736383,3.8772
3657,523736384,1.9046
3658,523736431,1.9885
3659,523736432,1.9845
3660,523736433,6.7118
3661,523736451,5.7281
3662,523736453,3.9147
3663,523736481,14.4924
3664,523736491,10.5368
3665,523736504,4.7443
3666,523736513,2.9313
3667,523736523,11.7047
3668,523736524,2.8632
3669,523736532,3.8552
3670,523736541,11.5831
3671,523736562,3.8898
3672,523736563,0.9625
3673,523736564,5.7634
3674,523736571,24.9479
3675,523736573,29.8596
3676,523736601,1.9477
3677,523736603,4.8051
3678,523736604,26.8721
3679,523736611,1.9603
3680,523736613,3.9322
3681,523736621,9.5992
3682,523736622,4.8197
3683,523736631,6.6789
3684,523736643,2.9367
3685,523736644,13.6465
3686,523736652,8.7527
3687,523736653,3.9268
3688,523736654,24.1168
3689,523736661,42.324
3690,523736662,1.9046
3691,523736663,13.6291
3692,523736671,24.2013
3693,523736672,24.6927
3694,523736712,6.6069
3695,523736732,1.9477
3696,523736742,13.5203
3697,523736751,3.9344
3698,523736752,7.8084
3699,523736761,10.4795
3700,523736763,35.0073
3701,523736764,0.9726
3702,523736824,29.0934
3703,523736831,5.8693
3704,523736833,17.3977
3705,523736902,3.723
3706,523736922,25.1511
3707,523736963,1.946
3708,523737002,2.8882
3709,523737011,12.6036
3710,523737013,36.7189
3711,523737032,4.0344
3712,523737034,15.0049
3713,523737041,15.0336
3714,523737042,21.0408
3715,523737043,23.8203
3716,523737044,0.9317
3717,523737051,15.0427
3718,523737062,7.9834
3719,523737064,19.0904
3720,523737071,36.9737
3721,523737073,18.0445
3722,523737103,6.5902
3723,523737141,32.0851
3724,523737142,3.9919
3725,523737143,18.8455
3726,523737144,53.857
3727,523737151,8.9755
3728,523737163,1.0041
3729,523737164,2.978
3730,523737172,4.9151
3731,523737174,3.0695
3732,523737201,2.9952
3733,523737214,7.7697
3734,523737231,11.5656
3735,523737233,4.7982
3736,523737241,2.8756
3737,523737281,4.0135
3738,523737283,17.0249
3739,523737284,13.0131
3740,523737293,12.0955
3741,523737302,6.8568
3742,523737304,95.0732
3743,523737312,4.7884
3744,523737313,1.8959
3745,523737321,7.7517
3746,523737332,27.0835
3747,523737351,1.9144
3748,523737382,10.9688
3749,523737391,13.849
3750,523737394,1.9861
3751,523737401,8.5822
3752,523737402,19.2641
3753,523737403,34.5639
3754,523737404,68.9321
3755,523737413,271.5846
3756,523737414,62.1339
3757,523737423,24.3111
3758,523737424,1.9885
3759,523737431,26.0512
3760,523737433,15.5941
3761,523737434,17.4628
3762,523737443,3.8239
3763,523737444,8.4739
3764,523737463,2.9421
3765,523737464,1.9414
3766,523737501,34.4939
3767,523737502,1.9603
3768,523737511,0.9305
3769,523737512,80.3863
3770,523737514,9.8612
3771,523737521,53.0208
3772,523737522,14.4425
3773,523737523,17.255
3774,523737531,11.4507
3775,523737532,6.7581
3776,523737534,10.4874
3777,523737541,13.4161
3778,523737542,11.3428
3779,523737543,30.9121
3780,523737561,8.8058
3781,523737562,6.6499
3782,523737612,5.795
3783,523737614,24.8889
3784,523737632,17.0498
3785,523737641,18.4139
3786,523737642,26.8343
3787,523737651,9.6456
3788,523737652,3.9277
3789,523737653,3.9055
3790,523737654,42.8262
3791,523737663,10.6065
3792,523737672,6.8804
3793,523737674,10.7691
3794,523737681,5.8365
3795,523737711,6.6406
3796,523737712,17.2106
3797,523737713,21.1665
3798,523737714,48.4587
3799,523737721,25.2454
3800,523737722,20.0502
3801,523737723,3.8902
3802,523737733,28.1954
3803,523737752,6.595
3804,523737761,8.6437
3805,523737782,5.8786
3806,523737783,15.6153
3807,523737802,7.8524
3808,523737812,2.9102
3809,523737813,13.5271
3810,523737843,60.4806
3811,523737844,14.4966
3812,523737854,18.9872
3813,523737873,20.2143
3814,523737881,5.8526
3815,523737902,1.9603
3816,523737911,106.7439
3817,523737912,43.09
3818,523737914,114.2139
3819,523737921,1.0066
3820,523737923,99.2892
3821,523737924,54.4682
3822,523737931,2.849
3823,523737933,20.4717
3824,523737941,16.4926
3825,523737942,68.0172
3826,523737943,5.8729
3827,523737944,53.2865
3828,523737951,25.2818
3829,523737952,7.5904
3830,523737953,81.7207
3831,523737954,42.2288
3832,523737971,2.9142
3833,523737973,9.7355
3834,523737992,4.8878
3835,523737994,6.6562
3836,523745271,1.9845
3837,523745272,2.9579
3838,523745374,4.8413
3839,523745472,53.4405
3840,523745481,9.8076
3841,523745593,37.2294
3842,523745594,36.8857
3843,523745691,4.7959
3844,523745692,6.8337
3845,523746034,1.0066
3846,523746041,0.9522
3847,523746043,2.0074
3848,523746061,1.9334
3849,523746062,1.9414
3850,523746064,6.7785
3851,523746073,27.0026
3852,523746132,0.9837
3853,523746142,1.9512
3854,523746164,4.8868
3855,523746171,23.4464
3856,523746173,9.6867
3857,523746262,14.6643
3858,523746264,19.4616
3859,523746271,12.8044
3860,523746272,7.7808
3861,523746273,60.0656
3862,523746362,3.9709
3863,523746371,7.8136
3864,523746373,24.4906
3865,523746374,7.5387
3866,523746381,4.8537
3867,523746383,13.686
3868,523746412,4.9014
3869,523746421,2.9327
3870,523746472,12.5819
3871,523746474,11.761
3872,523746484,14.6324
3873,523746503,52.3547
3874,523746504,3.8997
3875,523746513,4.8098
3876,523746523,4.9273
3877,523746584,1.0008
3878,523746591,0.9802
3879,523746601,43.5717
3880,523746602,58.5587
3881,523746604,99.7333
3882,523746611,194.5767
3883,523746613,284.7289
3884,523746614,21.2971
3885,523746623,20.2632
3886,523746683,15.4869
3887,523746684,0.9877
3888,523746704,16.5621
3889,523746711,51.111
3890,523746712,44.8987
3891,523746721,30.1842
3892,523746724,23.3398
3893,523746772,9.7759
3894,523746774,28.7774
3895,523746781,2.9213
3896,523746783,8.6708
3897,523746822,25.4182
3898,523746824,68.1349
3899,523746833,64.1851
3900,523746864,3.9147
3901,523746932,24.2478
3902,523746934,371.3191
3903,523746941,3.8862
3904,523746943,63.1243
3905,523746954,11.6966
3906,523746962,4.85
3907,523746971,54.2256
3908,523746973,72.6781
3909,523746981,3.8944
3910,523746984,9.6987
3911,523747012,48.5205
3912,523747021,126.2108
3913,523747022,126.3191
3914,523747023,136.1856
3915,523747024,369.4097
3916,523747033,32.7096
3917,523747051,23.0352
3918,523747052,23.9676
3919,523747054,1.8924
3920,523747061,16.3573
3921,523747063,7.7354
3922,523747064,2.9086
3923,523747074,7.6709
3924,523747092,2.9121
3925,523747114,6.8696
3926,523747122,115.0011
3927,523747123,17.5021
3928,523747124,8.7636
3929,523747131,54.5217
3930,523747132,1.0066
3931,523747133,26.0889
3932,523747134,25.6824
3933,523747142,7.8243
3934,523747144,1.9298
3935,523747151,9.6213
3936,523747152,3.9347
3937,523747153,1.9333
3938,523747154,7.7372
3939,523747162,10.6799
3940,523747163,9.7824
3941,523747173,11.6739
3942,523747181,21.9737
3943,523747221,22.2034
3944,523747222,8.7597
3945,523747223,9.4132
3946,523747231,22.0518
3947,523747233,1.9674
3948,523747253,0.9877
3949,523747254,2.9022
3950,523747263,19.354
3951,523747264,8.7075
3952,523747271,5.9204
3953,523747331,7.788
3954,523747332,79.0049
3955,523747343,43.864
3956,523747354,18.3619
3957,523747362,8.7818
3958,523747363,8.5709
3959,523747364,9.57
3960,523747371,27.6937
3961,523747373,30.6729
3962,523747374,2.9015
3963,523747381,12.3658
3964,523747383,17.2783
3965,523747384,27.8856
3966,523747393,3.8678
3967,523747394,4.9033
3968,523747432,29.1356
3969,523747441,26.2022
3970,523747482,23.1012
3971,523747491,1.9334
3972,523747492,13.5441
3973,523747493,2.9578
3974,523747532,7.7278
3975,523747533,1.9754
3976,523747573,2.9781
3977,523747671,5.9138
3978,523747722,3.913
3979,523747731,6.8066
3980,523756032,78.9846
3981,523756041,214.8539
3982,523756043,15.2232
3983,523756044,52.2562
3984,523756052,6.8827
3985,523756053,2.9174
3986,523756054,1.0008
3987,523756071,50.7305
3988,523756073,7.861
3989,523756074,20.2599
3990,523756142,230.364
3991,523756144,13.2761
3992,523756151,63.5628
3993,523756153,15.6636
3994,523756154,32.0472
3995,523756172,23.3251
3996,523756181,12.5937
3997,523756182,3.8588
3998,523756183,9.7028
3999,523756191,31.2098
4000,523756252,35.026
4001,523756254,5.8618
4002,523756272,9.5115
4003,523756274,7.8393
4004,523756281,12.5869
4005,523756283,2.9692
4006,523756284,5.7647
4007,523756363,2.9651
4008,523756372,14.5077
4009,523756381,2.9401
4010,523756382,26.3356
4011,523756383,15.5908
4012,523756384,30.6013
4013,523756391,8.8043
4014,523756393,23.1199
4015,523756461,1.9259
4016,523756462,15.6455
4017,523756481,7.8615
4018,523756482,18.6052
4019,523756483,4.8697
4020,523756484,10.6063
4021,523756493,4.8993
4022,523756571,7.755
4023,523756573,27.1072
4024,523756574,3.9365
4025,523756581,15.4658
4026,523756582,5.9033
4027,523756583,2.0044
4028,523756584,45.7829
4029,523756593,20.6972
4030,523756672,39.722
4031,523756674,27.2051
4032,523756682,2.9305
4033,523756683,6.7186
4034,523756684,125.4798
4035,523756691,51.0829
