KEY_CODE,T000918001,T000918002,T000918003,T000918004,T000918005,T000918006,T000918007,T000918008,T000918009,T000918010,T000918011,T000918012,T000918013,T000918014,T000918015,T000918016,T000918017,T000918018,T000918019,T000918020,T000918021,T000918022,T000918023,T000918024,T000918025,T000918026,T000918027,T000918028,T000918029,T000918030,T000918031,T000918032,T000918033,T000918034,T000918035,T000918036,T000918037,T000918038,T000918039,T000918040
523600084,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,238,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,146
523600091,6,0,0,0,0,6,0,0,0,3,0,0,1,0,1,0,0,0,1,14,0,0,0,0,14,0,0,0,8,0,0,3,0,1,0,0,0,2,11,3
523600092,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,32,3,0,3,0,29,0,0,0,0,0,0,0,0,0,0,0,0,29,32,0
523600093,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,2,1
523600094,3,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,49,38,0,0,38,11,0,0,0,1,0,0,0,0,0,0,0,0,10,19,30
523600102,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
523600103,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,38,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,23,15
523600111,4,3,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8,7,0,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6,2
523600112,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3
523600121,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1
523600123,3,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1,0,0,4,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,1,0,0,2,2
523600124,6,2,0,2,0,4,0,0,0,3,0,0,0,1,0,0,0,0,0,10,2,0,2,0,8,0,0,0,6,0,0,0,2,0,0,0,0,0,5,5
523600132,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
523600133,11,0,0,0,0,11,0,0,0,6,0,0,0,2,1,0,1,1,0,59,0,0,0,0,59,0,0,0,32,0,0,0,4,2,0,7,14,0,24,35
523600134,13,1,0,0,1,12,0,0,0,3,1,1,1,1,2,0,0,0,3,33,1,0,0,1,32,0,0,0,6,1,2,2,1,15,0,0,0,5,21,12
523600143,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
523600144,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2
523600154,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3
523600161,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4
523600164,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,30,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,30,0,0,6,24
523600173,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
523600174,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3
523600181,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,175,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,125
523600182,4,2,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,97,54,0,0,54,43,0,0,0,43,0,0,0,0,0,0,0,0,0,69,28
523600191,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,35,0,0,35,0,0,0,0,0,0,0,0,0,0,29,6
523600193,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,25,0,0,0,0,25,0,0,0,25,0,0,0,0,0,0,0,0,0,9,16
523600194,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,6,2
523600224,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
523600231,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,35,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,35,0,0,11,24
523600233,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3
523600242,4,1,0,0,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,15,2,0,0,2,13,0,0,0,13,0,0,0,0,0,0,0,0,0,8,7
523600244,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,6,1
523600251,3,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,1,0,6,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,2,0,3,3
523600253,3,1,0,1,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,18,12,0,12,0,6,0,0,0,5,0,0,0,0,1,0,0,0,0,16,2
523600262,2,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
523600273,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
523600291,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523600293,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,5,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,4,3,2
523600314,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,14,3,0,3,0,11,0,0,0,0,0,0,0,0,0,11,0,0,0,11,3
523600341,3,2,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,54,10,0,10,0,44,0,0,0,44,0,0,0,0,0,0,0,0,0,51,3
523600342,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,2,5
523600343,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
523600344,4,1,0,0,1,3,0,0,0,0,0,0,0,1,0,0,1,0,1,17,2,0,0,2,15,0,0,0,0,0,0,0,3,0,0,8,0,4,7,10
523600362,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,47,0,0,0,0,39,0,0,0,0,0,0,0,0,39,0,0,0,0,37,10
523600381,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16
523600384,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7
523600391,9,5,0,1,4,4,0,0,0,1,0,0,1,0,1,0,1,0,0,199,183,0,2,181,16,0,0,0,4,0,0,2,0,1,0,9,0,0,146,53
523600392,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
523600393,7,1,0,0,1,5,0,0,0,2,0,0,0,0,0,0,0,1,2,26,7,0,0,7,13,0,0,0,5,0,0,0,0,0,0,0,4,4,12,14
523600394,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
523600404,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
523600412,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
523600413,4,0,0,0,0,4,0,0,0,3,0,0,0,1,0,0,0,0,0,13,0,0,0,0,13,0,0,0,7,0,0,0,6,0,0,0,0,0,5,8
523600414,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
523600421,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
523600423,5,2,0,2,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,16,2,0,2,0,6,0,0,0,3,0,0,0,3,0,0,0,0,0,12,4
523600424,5,1,0,0,1,3,0,0,0,1,0,0,0,1,1,0,0,0,0,40,16,0,0,16,10,0,0,0,4,0,0,0,5,1,0,0,0,0,24,16
523600433,8,1,0,0,1,7,0,0,0,2,0,0,0,5,0,0,0,0,0,54,7,0,0,7,47,0,0,0,10,0,0,0,37,0,0,0,0,0,19,35
523600434,2,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5,2,0,0,2,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,1
523600442,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
523600453,2,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,10,8,0,0,8,2,0,0,0,0,0,0,0,0,2,0,0,0,0,7,3
523600454,5,1,0,0,1,4,0,0,0,3,0,0,0,0,0,0,0,0,1,15,1,0,0,1,14,0,0,0,13,0,0,0,0,0,0,0,0,1,13,2
523600461,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,11,0,0,0,0,0,0,9,2
523600462,6,3,0,0,3,3,0,0,0,0,0,0,1,0,0,0,0,0,2,71,53,0,0,53,18,0,0,0,0,0,0,7,0,0,0,0,0,11,60,11
523600463,14,7,0,0,7,7,0,0,2,2,0,0,0,1,0,0,1,0,1,318,281,0,0,281,37,0,0,5,23,0,0,0,1,0,0,2,0,6,284,34
523600464,8,5,0,1,4,3,0,0,0,0,0,1,1,0,0,0,0,0,1,202,186,0,13,173,16,0,0,0,0,0,1,1,0,0,0,0,0,14,159,43
523600471,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,5,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1
523600472,3,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
523600473,2,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0,0,0,0,4,0,0,0,2,0,0,0,0,2,0,0,0,0,3,1
523600474,7,1,0,0,1,6,0,0,0,3,0,0,0,0,0,0,2,0,1,41,2,0,0,2,39,0,0,0,11,0,0,0,0,0,0,27,0,1,17,24
523600482,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,24,0,0,0,0,24,0,0,0,1,0,0,0,0,0,0,23,0,0,6,18
523600483,4,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,15,5,0,0,5,4,0,0,0,1,0,0,0,0,0,0,0,0,3,10,5
523600491,3,0,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,6,0,0,0,0,6,0,0,0,4,0,0,0,2,0,0,0,0,0,4,2
523600492,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2
523600493,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0
523600501,3,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2
523600502,6,4,0,1,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,14,10,0,1,9,4,0,0,0,4,0,0,0,0,0,0,0,0,0,6,8
523600522,4,2,0,1,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,14,9,0,3,6,5,0,0,0,4,0,1,0,0,0,0,0,0,0,9,5
523600523,2,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
523600531,15,2,0,0,2,13,0,0,0,9,0,1,0,0,1,0,0,0,2,38,5,0,0,5,33,0,0,0,25,0,1,0,0,1,0,0,0,6,15,23
523600532,15,5,0,3,2,10,0,0,0,4,0,0,0,1,0,1,1,2,1,64,21,0,7,14,43,0,0,0,21,0,0,0,2,0,3,5,10,2,34,30
523600533,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,2,3
523600534,5,1,0,1,0,4,0,0,0,1,0,0,0,0,1,0,2,0,0,99,2,0,2,0,97,0,0,0,10,0,0,0,0,34,0,53,0,0,31,68
523600541,2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,41,39,0,0,39,2,0,0,2,0,0,0,0,0,0,0,0,0,0,21,20
523600551,3,2,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,30,21,0,0,21,9,0,0,0,9,0,0,0,0,0,0,0,0,0,25,5
523600552,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
523600553,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,51,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,7
523600554,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
523600561,7,3,0,0,3,4,0,0,2,2,0,0,0,0,0,0,0,0,0,147,96,0,0,96,51,0,0,40,11,0,0,0,0,0,0,0,0,0,75,72
523600562,4,4,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,81,0,1,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,23
523600563,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,53,38,0,0,38,15,0,0,0,0,0,0,0,0,0,0,0,0,15,41,12
523600564,8,2,0,0,2,6,0,0,2,1,0,0,0,2,0,0,0,0,1,177,86,0,0,86,91,0,0,51,14,0,0,0,5,0,0,0,0,21,148,29
523600573,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,146,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,146,117,29
523600583,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3
523600593,2,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,17,10,0,0,10,7,0,0,0,0,0,7,0,0,0,0,0,0,0,15,2
523600594,5,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,4,0,0,162,0,0,0,0,162,0,0,0,0,0,0,0,7,0,0,155,0,0,48,114
523600641,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,1,2
523600642,4,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3
523600644,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,5,4
523600651,4,1,0,0,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,13,1,0,0,1,12,0,0,0,12,0,0,0,0,0,0,0,0,0,8,5
523600653,3,0,0,0,0,3,0,0,1,1,0,0,0,0,1,0,0,0,0,20,0,0,0,0,20,0,0,18,1,0,0,0,0,1,0,0,0,0,20,0
523600661,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417,417,0,0,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411,6
523600662,4,3,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,290,273,0,0,273,17,0,0,17,0,0,0,0,0,0,0,0,0,0,225,65
523600663,4,2,0,0,2,2,0,0,0,1,0,1,0,0,0,0,0,0,0,20,9,0,0,9,11,0,0,0,1,0,10,0,0,0,0,0,0,0,18,2
523600664,6,2,0,1,1,4,0,0,0,3,0,0,0,0,0,1,0,0,0,97,31,0,8,23,66,0,0,0,41,0,0,0,0,0,25,0,0,0,85,12
523600671,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0
523600672,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1
523600673,7,4,0,0,4,3,0,0,0,3,0,0,0,0,0,0,0,0,0,39,30,0,0,30,9,0,0,0,9,0,0,0,0,0,0,0,0,0,33,6
523600681,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,9
523600682,2,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5,3,0,0,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,3,2
523600684,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,37
523600692,9,2,0,0,2,6,0,0,2,1,0,0,1,1,0,0,0,0,1,63,16,0,0,16,44,0,0,16,13,0,0,3,4,0,0,0,0,8,34,29
523600693,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
523600694,11,3,0,2,1,8,0,0,0,7,0,0,0,0,0,0,0,0,1,123,69,0,8,61,54,0,0,0,52,0,0,0,0,0,0,0,0,2,62,61
523600701,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0
523600712,3,2,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,24,23,0,0,23,1,0,0,0,1,0,0,0,0,0,0,0,0,0,22,2
523600714,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7,6,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0
523600752,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
523600761,6,5,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,91,89,0,5,84,2,0,0,0,0,0,0,0,0,0,0,0,0,2,65,26
523600762,5,2,0,0,2,3,0,0,2,0,0,0,0,0,1,0,0,0,0,121,95,0,0,95,26,0,0,25,0,0,0,0,0,1,0,0,0,0,102,19
523600771,3,2,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,153,150,0,0,150,3,0,0,0,0,0,0,0,3,0,0,0,0,0,126,27
523600773,8,5,0,0,5,3,0,0,2,1,0,0,0,0,0,0,0,0,0,186,130,0,0,130,56,0,0,25,31,0,0,0,0,0,0,0,0,0,138,48
523600774,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4
523600782,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,5,1
523600792,8,3,0,2,1,5,0,0,0,3,0,1,0,0,0,0,0,0,1,31,20,0,6,14,11,0,0,0,6,0,3,0,0,0,0,0,0,2,20,11
523600794,9,0,0,0,0,9,0,0,0,7,0,0,0,1,0,0,0,1,0,41,0,0,0,0,41,0,0,0,35,0,0,0,3,0,0,0,3,0,18,23
523600812,4,2,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,29,24,0,7,17,5,0,0,0,1,0,0,0,0,0,0,0,4,0,22,7
523600814,6,0,0,0,0,6,0,0,0,3,0,0,0,0,2,0,0,0,1,7,0,0,0,0,7,0,0,0,5,0,0,0,0,2,0,0,0,0,4,3
523600821,2,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,30,0,0,0,0,30,0,0,0,0,0,0,0,2,28,0,0,0,0,22,8
523600823,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
523600841,2,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,119,5,0,0,5,114,0,0,0,0,0,0,0,0,114,0,0,0,0,51,68
523600844,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,45,39,0,0,39,6,0,0,0,0,0,0,0,0,0,0,0,0,6,39,6
523600851,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,4,3
523600861,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3
