KEY_CODE,T000918001,T000918002,T000918003,T000918004,T000918005,T000918006,T000918007,T000918008,T000918009,T000918010,T000918011,T000918012,T000918013,T000918014,T000918015,T000918016,T000918017,T000918018,T000918019,T000918020,T000918021,T000918022,T000918023,T000918024,T000918025,T000918026,T000918027,T000918028,T000918029,T000918030,T000918031,T000918032,T000918033,T000918034,T000918035,T000918036,T000918037,T000918038,T000918039,T000918040
513770163,3,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,16,3,0,3,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,8,8
513770171,4,0,0,0,0,4,0,0,0,1,0,0,0,1,1,0,1,0,0,21,0,0,0,0,21,0,0,0,9,0,0,0,2,1,0,9,0,0,7,14
513770172,3,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,17,9,0,9,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,12,5
513770173,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1
513770191,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
513770192,10,1,0,1,0,8,0,0,0,4,0,0,0,0,0,1,0,1,2,38,6,0,6,0,15,0,0,0,8,0,0,0,0,0,1,0,3,3,28,10
513770231,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2
513770232,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
513770233,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,57,0,0,0,0,57,0,0,0,0,0,0,0,57,0,0,0,0,0,21,36
513770242,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,5,3
513770243,4,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,1,7,0,0,0,0,6,0,0,0,0,0,0,0,2,3,0,0,0,1,4,3
513770253,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0
513770254,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
513770274,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
513770332,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
513770333,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,37,0,0,0,0,37,0,0,0,0,0,0,0,37,0,0,0,0,0,9,28
513770344,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1
513770352,2,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,8,0,0,0,0,8,0,0,0,3,0,0,0,5,0,0,0,0,0,3,5
513770354,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,1,2,1
513770362,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
513770363,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1
513770364,3,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7
513770371,3,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1,0,0,24,0,0,0,0,24,0,0,0,10,0,0,0,0,0,0,14,0,0,3,21
513770373,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
513770382,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,47
513770383,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,26,0,0,0,0,26,0,0,0,26,0,0,0,0,0,0,0,0,0,9,17
513770384,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10
513770441,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
513770444,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,21,0,0,0,0,21,0,0,0,21,0,0,0,0,0,0,0,0,0,15,6
513770451,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,4,2
513770452,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
513770461,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1
513770462,18,0,0,0,0,18,0,0,1,8,0,0,0,7,1,0,0,0,1,120,0,0,0,0,120,0,0,7,80,0,0,0,26,1,0,0,0,6,62,58
513770463,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,2,2
513770464,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16,0,0,0,16,0,0,0,0,0,0,0,0,0,12,4
513770471,9,1,0,1,0,8,0,0,1,4,0,0,0,0,0,0,2,0,1,70,13,0,13,0,57,0,0,15,19,0,0,0,0,0,0,20,0,3,38,32
513770472,4,1,0,1,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,25,13,0,13,0,3,0,0,0,1,0,0,0,0,2,0,0,0,0,19,6
513770473,8,1,0,0,1,7,0,0,0,2,0,0,1,3,0,0,1,0,0,72,21,0,0,21,51,0,0,0,24,0,0,5,15,0,0,7,0,0,28,37
513770474,39,3,0,2,1,36,0,0,1,12,2,0,1,9,6,2,2,0,1,213,31,0,12,19,182,0,0,21,45,30,0,3,47,29,1,4,0,2,111,102
513770481,4,1,0,1,0,3,0,0,0,1,0,0,1,0,0,0,0,0,1,25,3,0,3,0,22,0,0,0,9,0,0,3,0,0,0,0,0,10,13,12
513770483,11,1,0,1,0,10,0,0,1,2,0,0,0,3,1,0,2,0,1,67,4,0,4,0,63,0,0,8,14,0,0,0,14,1,0,24,0,2,34,33
513770484,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2
513770491,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
513770492,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
513770552,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,2,2
513770553,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,3,1
513770561,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,7,5
513770562,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
513770563,4,1,0,1,0,3,0,0,0,0,0,0,0,0,1,1,0,0,1,8,4,0,4,0,4,0,0,0,0,0,0,0,0,1,1,0,0,2,4,4
513770564,5,2,0,2,0,3,0,0,0,2,0,0,0,0,0,0,1,0,0,32,14,0,14,0,18,0,0,0,6,0,0,0,0,0,0,12,0,0,17,15
513770571,6,2,0,2,0,3,0,0,0,1,0,1,0,0,1,0,0,0,0,43,28,0,28,0,11,0,0,0,3,0,6,0,0,2,0,0,0,0,30,13
513770572,56,5,0,3,2,51,1,0,0,22,2,0,0,9,8,2,4,0,3,323,13,0,11,2,310,5,0,0,80,20,0,0,27,39,7,85,0,47,137,186
513770573,3,0,0,0,0,3,0,0,0,2,0,0,0,0,1,0,0,0,0,22,0,0,0,0,22,0,0,0,21,0,0,0,0,1,0,0,0,0,15,7
513770581,55,3,0,1,2,52,0,0,0,30,2,1,0,7,7,0,3,1,1,374,9,0,4,5,365,0,0,0,143,21,5,0,68,15,0,27,82,4,174,200
513770582,18,1,0,1,0,17,0,0,1,10,0,0,0,4,0,0,0,0,2,235,3,0,3,0,232,0,0,11,207,0,0,0,9,0,0,0,0,5,81,154
513770583,22,8,0,3,5,14,0,0,0,12,0,0,0,1,0,0,1,0,0,124,71,0,8,63,53,0,0,0,36,0,0,0,2,0,0,15,0,0,54,70
513770584,19,2,0,1,1,17,0,0,0,6,0,0,1,0,4,0,1,1,4,78,5,0,2,3,73,0,0,0,14,0,0,1,0,24,0,1,16,17,42,36
513770592,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
513770593,21,6,0,1,5,15,0,0,0,7,0,0,0,3,3,0,0,0,2,125,55,0,15,40,70,0,0,0,52,0,0,0,7,3,0,0,0,8,68,57
513770594,9,2,0,0,2,6,0,0,0,2,0,0,0,1,0,2,0,0,1,47,9,0,0,9,31,0,0,0,4,0,0,0,3,0,2,0,0,22,26,21
513770644,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,109,0,0,0,0,109,0,0,0,0,0,0,0,0,0,0,109,0,0,28,81
513770661,6,1,0,1,0,4,0,0,0,1,0,0,0,0,0,1,0,0,2,20,2,0,2,0,12,0,0,0,2,0,0,0,0,0,3,0,0,7,11,9
513770662,19,4,0,3,1,14,0,0,1,4,2,0,1,1,2,0,1,1,1,86,17,0,16,1,56,0,0,5,9,15,0,2,2,4,0,6,9,4,55,31
513770663,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14
513770664,11,1,0,1,0,8,0,0,0,3,0,0,0,0,2,0,1,0,2,32,1,0,1,0,27,0,0,0,7,0,0,0,0,5,0,8,0,7,14,18
513770672,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
513770681,3,1,0,1,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,26,8,0,8,0,18,0,0,0,15,0,0,0,3,0,0,0,0,0,16,10
513770683,6,1,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,49,14,0,0,14,13,0,0,0,13,0,0,0,0,0,0,0,0,0,19,30
513770691,5,1,0,1,0,4,0,0,0,3,0,0,0,0,0,0,0,0,1,26,3,0,3,0,23,0,0,0,20,0,0,0,0,0,0,0,0,3,13,13
513770692,3,1,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,23,2,0,2,0,21,0,0,0,8,0,0,0,0,0,0,0,0,13,15,8
513770761,3,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,21,0,0,0,0,17,0,0,0,17,0,0,0,0,0,0,0,0,0,7,14
513770762,15,3,0,2,1,11,0,0,0,6,0,0,0,3,1,0,0,1,0,67,9,0,7,2,50,0,0,0,35,0,0,0,8,2,0,0,5,0,33,34
513770763,11,4,0,3,1,6,0,0,0,4,0,0,0,1,1,0,0,0,0,64,40,0,34,6,20,0,0,0,16,0,0,0,2,2,0,0,0,0,39,25
513770764,20,3,0,2,1,16,0,0,0,10,0,1,0,1,3,0,0,0,1,96,22,0,2,20,63,0,0,0,38,0,9,0,7,5,0,0,0,4,56,40
513770781,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6
513770853,12,7,0,7,0,4,2,0,0,0,0,0,2,0,0,0,0,0,0,163,52,0,52,0,111,89,0,0,0,0,0,22,0,0,0,0,0,0,158,5
513770854,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1
513770861,10,2,0,2,0,8,0,0,0,4,0,0,0,2,2,0,0,0,0,57,40,0,40,0,17,0,0,0,11,0,0,0,4,2,0,0,0,0,45,12
513770862,5,1,0,0,1,3,0,0,0,2,0,0,0,0,1,0,0,0,0,15,3,0,0,3,5,0,0,0,4,0,0,0,0,1,0,0,0,0,6,9
513770863,4,2,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,19,16,0,14,2,3,0,0,0,0,0,0,0,2,0,0,0,0,1,14,5
513770864,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
513770952,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,3,1
513770961,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
513771003,3,0,0,0,0,3,0,0,0,0,0,0,0,1,1,1,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,4,4,1,0,0,0,5,4
513771004,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
513771013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
513771101,4,1,0,1,0,3,0,0,0,0,0,0,1,0,2,0,0,0,0,7,2,0,2,0,5,0,0,0,0,0,0,2,0,3,0,0,0,0,4,3
513771111,4,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,1,27,0,0,0,0,22,0,0,0,0,0,0,0,3,0,0,0,0,19,8,19
513771123,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2
513771124,3,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,10,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,1,0,0,5,5
513771231,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5,4,0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3
513771232,12,3,0,3,0,9,0,0,0,4,0,0,0,0,2,1,0,1,1,43,17,0,17,0,26,0,0,0,16,0,0,0,0,4,2,0,1,3,26,17
513771234,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
513771243,10,2,0,2,0,8,0,0,0,3,0,0,0,2,1,0,0,0,2,35,10,0,10,0,25,0,0,0,13,0,0,0,6,1,0,0,0,5,15,20
513771244,11,2,0,2,0,9,0,0,0,2,0,1,1,2,1,1,0,0,1,61,12,0,12,0,49,0,0,0,31,0,2,3,2,5,1,0,0,5,35,26
513771253,7,1,0,0,1,5,0,0,0,3,0,1,0,1,0,0,0,0,0,39,13,0,0,13,16,0,0,0,8,0,4,0,4,0,0,0,0,0,20,19
513771333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
513771342,3,1,0,0,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,15,8,0,0,8,7,0,0,0,3,0,0,0,4,0,0,0,0,0,9,6
513771344,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
513771351,6,1,0,1,0,5,0,0,0,4,0,0,0,1,0,0,0,0,0,22,6,0,6,0,16,0,0,0,10,0,0,0,6,0,0,0,0,0,9,13
513771352,6,0,0,0,0,6,0,0,0,2,0,0,1,1,0,0,0,0,2,27,0,0,0,0,27,0,0,0,20,0,0,2,2,0,0,0,0,3,16,11
513771354,14,3,0,3,0,11,0,0,0,5,1,0,0,0,3,2,0,0,0,69,7,0,7,0,62,0,0,0,19,10,0,0,0,7,26,0,0,0,42,27
513771361,7,3,0,1,2,4,0,0,0,2,0,0,0,1,0,1,0,0,0,40,33,0,5,28,7,0,0,0,3,0,0,0,3,0,1,0,0,0,19,21
513771363,26,5,0,3,2,19,0,0,0,7,1,0,0,2,4,0,3,1,1,148,46,0,25,21,79,0,0,0,36,10,0,0,7,6,0,12,6,2,77,71
513771364,7,0,0,0,0,7,0,0,0,3,1,0,0,0,1,0,0,0,2,36,0,0,0,0,36,0,0,0,15,15,0,0,0,1,0,0,0,5,15,21
513771404,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
513771431,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
513771452,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3
513771453,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
513771454,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7
513771462,9,0,0,0,0,6,0,0,0,1,0,0,1,3,0,0,0,0,1,97,0,0,0,0,43,0,0,0,6,0,0,12,24,0,0,0,0,1,39,58
513771471,8,1,0,0,1,7,0,0,0,3,0,0,0,1,1,0,1,0,1,95,4,0,0,4,91,0,0,0,40,0,0,0,1,1,0,48,0,1,23,72
513771472,4,2,0,2,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,16,8,0,8,0,8,0,0,0,2,0,0,0,6,0,0,0,0,0,7,9
513771473,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,22,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,22,0,0,4,18
513771481,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0
513771483,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
513771484,7,2,0,2,0,4,0,0,0,1,0,0,0,1,0,0,1,0,1,58,7,0,7,0,45,0,0,0,8,0,0,0,3,0,0,30,0,4,23,35
513771493,5,0,0,0,0,4,0,0,0,1,0,0,0,0,1,0,0,0,2,12,0,0,0,0,8,0,0,0,1,0,0,0,0,2,0,0,0,5,4,8
513771494,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0
513771551,2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6,3,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,4,2
513771552,4,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,34,6,0,6,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,26,8
513771553,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
513771554,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
513771562,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
513771564,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,5,2
513771573,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
513771582,4,1,0,1,0,3,0,0,0,2,0,0,0,0,0,0,0,0,1,12,2,0,2,0,10,0,0,0,9,0,0,0,0,0,0,0,0,1,8,4
513771584,2,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,5,0,0,0,0,5,0,0,0,2,0,0,0,3,0,0,0,0,0,2,3
