KEY_CODE,T000918001,T000918002,T000918003,T000918004,T000918005,T000918006,T000918007,T000918008,T000918009,T000918010,T000918011,T000918012,T000918013,T000918014,T000918015,T000918016,T000918017,T000918018,T000918019,T000918020,T000918021,T000918022,T000918023,T000918024,T000918025,T000918026,T000918027,T000918028,T000918029,T000918030,T000918031,T000918032,T000918033,T000918034,T000918035,T000918036,T000918037,T000918038,T000918039,T000918040
513870782,4,2,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,17,2,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8,9
513870783,6,4,0,3,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,33,24,0,13,11,9,0,0,0,0,8,0,0,0,1,0,0,0,0,23,10
513870784,4,2,0,2,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,6,2,0,2,0,4,0,0,0,0,0,0,0,3,0,1,0,0,0,3,3
513870791,7,4,0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,54,38,0,16,22,8,0,0,0,8,0,0,0,0,0,0,0,0,0,37,17
513870792,15,5,0,3,2,10,0,0,0,2,0,0,0,4,1,2,1,0,0,85,40,0,6,34,45,0,0,0,3,0,0,0,28,2,5,7,0,0,34,51
513870793,9,4,0,2,2,5,0,0,0,3,0,0,0,1,1,0,0,0,0,51,28,0,8,20,23,0,0,0,13,0,0,0,7,3,0,0,0,0,21,30
513870794,14,6,0,5,1,8,0,0,0,4,0,0,0,1,0,1,2,0,0,79,16,0,13,3,63,0,0,0,29,0,0,0,6,0,2,26,0,0,30,49
513870824,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,96,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,12
513870832,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,54,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,6
513870833,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
513870834,3,1,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,21,16,0,16,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,18,3
513870841,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,234,0,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,54
513870842,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,175,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,58
513870843,4,1,0,0,1,3,0,0,0,0,0,0,1,1,0,0,0,0,1,25,6,0,0,6,19,0,0,0,0,0,0,8,4,0,0,0,0,7,18,7
513870844,14,1,0,0,1,13,0,0,3,4,0,0,0,3,1,0,1,0,1,222,106,0,0,106,116,0,0,27,55,0,0,0,9,1,0,18,0,6,154,68
513870851,5,2,0,1,1,3,0,0,0,0,0,0,0,1,0,0,0,0,2,87,59,0,12,47,28,0,0,0,0,0,0,0,2,0,0,0,0,26,76,11
513870852,8,3,0,2,1,5,0,0,0,4,0,0,0,0,0,0,0,0,1,56,17,0,10,7,39,0,0,0,15,0,0,0,0,0,0,0,0,24,19,13
513870853,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,124,0,0,0,0,124,0,0,0,0,0,0,0,12,0,0,112,0,0,30,94
513870854,8,4,0,2,2,4,0,0,0,2,0,1,0,1,0,0,0,0,0,26,13,0,2,11,13,0,0,0,9,0,3,0,1,0,0,0,0,0,15,11
513870861,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13,12,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10,3
513870862,5,5,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,53,0,8,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,9
513870863,24,12,0,7,5,12,0,1,0,5,0,1,0,1,1,0,1,0,2,70,40,0,24,16,30,0,1,0,14,0,1,0,7,2,0,1,0,4,37,33
513870864,9,4,0,1,3,5,0,0,0,1,0,0,0,1,2,0,0,0,1,31,16,0,1,15,15,0,0,0,4,0,0,0,8,2,0,0,0,1,14,17
513870871,5,4,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,29,14,0,4,10,15,0,0,0,0,0,0,0,0,0,0,0,0,15,24,5
513870872,8,3,0,1,2,5,0,0,0,0,0,0,0,1,0,0,3,0,1,60,27,0,10,17,33,0,0,0,0,0,0,0,3,0,0,28,0,2,19,41
513870873,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3
513870874,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,0,0,13,0,0,0,0,1,12
513870881,7,3,0,3,0,4,0,0,0,3,0,0,0,0,1,0,0,0,0,13,7,0,7,0,6,0,0,0,4,0,0,0,0,2,0,0,0,0,8,5
513870882,8,3,0,2,1,4,0,0,0,1,0,0,0,0,1,0,0,1,1,37,23,0,5,18,13,0,0,0,4,0,0,0,0,1,0,0,7,1,18,19
513870884,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,5,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1
513870891,17,6,0,4,2,11,0,0,1,4,0,0,0,0,4,0,2,0,0,111,21,0,10,11,90,0,0,5,22,0,0,0,0,6,0,57,0,0,41,70
513870892,13,2,0,1,1,11,0,0,0,3,0,0,1,3,2,0,0,0,2,156,67,0,3,64,89,0,0,0,34,0,0,3,29,2,0,0,0,21,79,77
513870893,6,6,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,0,13,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,10
513870894,6,3,0,2,1,3,0,0,0,0,0,0,0,1,2,0,0,0,0,23,16,0,6,10,7,0,0,0,0,0,0,0,4,3,0,0,0,0,17,6
513870901,2,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,11,10,0,0,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9,2
513870902,2,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,26,22,0,0,22,4,0,0,0,4,0,0,0,0,0,0,0,0,0,20,6
513870903,5,3,0,1,2,2,0,0,0,1,0,0,0,0,0,1,0,0,0,34,30,0,10,20,4,0,0,0,2,0,0,0,0,0,2,0,0,0,26,8
513870904,7,3,0,1,2,4,0,0,0,2,0,0,0,1,0,0,1,0,0,96,79,0,3,76,17,0,0,0,9,0,0,0,3,0,0,5,0,0,46,50
513870912,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6
513870913,3,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,53,0,0,0,0,29,0,0,0,29,0,0,0,0,0,0,0,0,0,27,26
513870914,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,2,2
513870921,8,7,0,0,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,190,189,0,0,189,1,0,0,0,1,0,0,0,0,0,0,0,0,0,139,51
513870922,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,6
513870923,4,2,0,0,2,2,0,0,0,1,0,0,0,0,0,1,0,0,0,61,45,0,0,45,16,0,0,0,6,0,0,0,0,0,10,0,0,0,17,44
513870924,6,3,0,2,1,3,0,0,0,2,0,0,0,0,0,0,0,0,1,12,7,0,3,4,5,0,0,0,3,0,0,0,0,0,0,0,0,2,5,7
513870931,4,1,0,0,1,3,0,0,1,0,0,0,0,0,0,0,2,0,0,34,3,0,0,3,31,0,0,23,0,0,0,0,0,0,0,8,0,0,20,14
513870932,5,2,0,0,2,3,0,0,1,2,0,0,0,0,0,0,0,0,0,196,17,0,0,17,179,0,0,173,6,0,0,0,0,0,0,0,0,0,157,39
513870933,5,2,0,2,0,3,0,0,0,2,0,0,0,0,0,1,0,0,0,30,25,0,25,0,5,0,0,0,4,0,0,0,0,0,1,0,0,0,22,8
513870934,8,1,0,1,0,6,0,0,0,2,0,1,0,1,0,1,1,0,0,57,23,0,23,0,31,0,0,0,17,0,4,0,4,0,1,5,0,0,34,23
513870941,4,3,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,37,31,0,2,29,6,0,0,0,0,0,0,0,6,0,0,0,0,0,26,11
513870942,6,3,0,3,0,3,0,0,0,1,0,0,0,0,0,1,0,0,1,12,6,0,6,0,6,0,0,0,1,0,0,0,0,0,1,0,0,4,11,1
513870943,18,5,0,2,3,13,0,0,0,4,0,0,0,0,2,1,5,1,0,99,38,0,5,33,61,0,0,0,12,0,0,0,0,4,1,31,13,0,51,48
513870944,6,2,0,1,1,4,0,0,0,2,0,0,0,1,1,0,0,0,0,67,21,0,15,6,46,0,0,0,36,0,0,0,7,3,0,0,0,0,51,16
513870952,24,2,0,0,2,22,0,0,0,4,0,1,0,3,5,2,3,2,2,876,815,0,0,815,61,0,0,0,5,0,2,0,22,6,3,6,14,3,768,108
513870953,15,7,0,4,3,8,0,0,0,3,0,0,0,1,1,0,0,0,3,115,84,0,47,37,31,0,0,0,17,0,0,0,2,1,0,0,0,11,80,35
513870954,4,4,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,291,0,3,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,59
513870961,22,5,0,2,3,17,0,0,1,6,0,0,0,3,0,3,2,0,2,131,36,0,13,23,95,0,0,12,40,0,0,0,8,0,6,23,0,6,67,64
513870962,3,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,1,4,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,1,0,2,3,1
513870971,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
513870973,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0
513870974,3,2,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,29,28,0,4,24,1,0,0,0,1,0,0,0,0,0,0,0,0,0,14,15
513870982,3,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2
513870983,5,3,0,0,3,2,0,0,0,1,0,0,0,1,0,0,0,0,0,355,342,0,0,342,13,0,0,0,4,0,0,0,9,0,0,0,0,0,286,69
513870984,3,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13,9,0,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,4,8,5
513870991,5,2,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,2,281,271,0,0,271,10,0,0,0,2,0,0,0,0,0,0,0,0,8,167,114
513870993,9,2,0,1,1,7,0,0,1,2,0,0,0,2,1,0,0,0,1,96,7,0,1,6,89,0,0,16,9,0,0,0,12,1,0,0,0,51,72,24
513870994,4,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,0,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,8
513871173,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
513871174,9,1,0,1,0,8,0,0,1,0,0,0,0,6,1,0,0,0,0,29,1,0,1,0,28,0,0,13,0,0,0,0,13,2,0,0,0,0,17,12
513871183,18,5,0,4,1,13,0,0,0,3,0,0,0,8,0,0,1,0,1,105,21,0,9,12,84,0,0,0,6,0,0,0,73,0,0,3,0,2,64,41
513871243,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
513871244,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1
513871251,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,6,1
513871252,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,2,1
513871253,5,3,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,70,65,0,5,60,1,0,0,0,1,0,0,0,0,0,0,0,0,0,37,33
513871254,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,8,5,0,0,5,3,0,0,0,0,0,0,0,0,0,0,3,0,0,2,6
513871261,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,2,4
513871262,7,5,0,3,2,2,0,0,0,0,0,0,0,0,1,0,1,0,0,60,35,0,7,28,25,0,0,0,0,0,0,0,0,2,0,23,0,0,30,30
513871263,9,7,0,3,4,2,0,0,0,1,0,0,0,0,0,0,0,0,1,93,67,0,20,47,26,0,0,0,7,0,0,0,0,0,0,0,0,19,37,56
513871264,18,5,0,3,2,12,0,0,0,6,0,0,0,1,3,1,1,0,0,60,13,0,7,6,32,0,0,0,20,0,0,0,2,4,4,2,0,0,39,21
513871271,26,6,0,4,2,20,0,0,0,9,0,0,0,3,4,1,3,0,0,230,137,0,10,127,93,0,0,0,55,0,0,0,9,6,2,21,0,0,118,112
513871272,33,6,0,6,0,26,0,0,1,3,1,1,2,3,7,1,7,0,0,253,30,0,30,0,210,0,0,22,8,7,3,4,14,13,1,138,0,0,99,147
513871273,20,5,0,3,2,14,0,0,0,5,0,0,1,2,2,1,0,1,2,81,18,0,10,8,61,0,0,0,15,0,0,2,9,4,1,0,9,21,38,43
513871274,27,5,0,3,2,22,0,0,2,12,0,0,0,7,1,0,0,0,0,179,28,0,21,7,151,0,0,21,85,0,0,0,44,1,0,0,0,0,80,99
513871281,12,3,0,2,1,9,0,0,0,3,0,0,0,4,1,0,0,0,1,71,11,0,5,6,60,0,0,0,33,0,0,0,24,2,0,0,0,1,33,38
513871282,12,2,0,0,2,10,0,0,1,0,0,0,0,9,0,0,0,0,0,117,33,0,0,33,84,0,0,20,0,0,0,0,64,0,0,0,0,0,59,58
513871283,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
513871332,3,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,63,62,0,0,62,1,0,0,0,0,0,1,0,0,0,0,0,0,0,53,10
513871334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9
513871341,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,39,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,8
513871342,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11
513871343,9,2,0,2,0,7,0,0,0,1,0,0,0,1,2,2,0,0,1,39,7,0,7,0,32,0,0,0,4,0,0,0,15,2,2,0,0,9,15,24
513871344,14,5,0,5,0,8,0,0,0,1,0,1,0,0,2,2,0,0,2,38,14,0,14,0,22,0,0,0,6,0,2,0,0,5,3,0,0,6,23,15
513871351,15,6,0,1,5,9,0,0,0,1,0,0,0,2,2,1,2,1,0,71,22,0,6,16,49,0,0,0,7,0,0,0,18,2,4,8,10,0,37,34
513871352,7,2,0,2,0,5,0,0,1,3,0,0,0,0,1,0,0,0,0,36,20,0,20,0,16,0,0,9,5,0,0,0,0,2,0,0,0,0,29,7
513871353,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,61,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,12
513871354,5,3,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,1,17,14,0,0,14,3,0,0,0,0,0,0,0,0,0,0,1,0,2,5,12
513871361,37,6,0,4,2,31,0,0,0,13,0,0,2,2,3,2,7,0,2,228,13,0,6,7,215,0,0,0,81,0,0,7,10,5,4,97,0,11,109,119
513871362,27,9,0,3,6,18,0,0,0,5,2,0,2,2,3,2,1,1,0,117,63,0,6,57,54,0,0,0,10,25,0,2,2,5,2,3,5,0,49,68
513871363,23,10,0,6,4,13,0,0,0,5,0,0,0,0,2,3,2,0,1,238,161,0,23,138,77,0,0,0,14,0,0,0,0,9,7,44,0,3,72,166
513871364,8,5,0,1,4,3,0,0,0,1,0,0,0,1,1,0,0,0,0,124,115,0,3,112,9,0,0,0,4,0,0,0,3,2,0,0,0,0,101,23
513871371,9,1,0,1,0,8,0,0,4,1,1,1,0,0,0,0,0,1,0,176,3,0,3,0,173,0,0,114,1,6,1,0,0,0,0,0,51,0,151,25
513871373,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,9
513871413,63,27,0,27,0,36,1,1,2,1,0,1,12,3,1,0,0,0,14,2305,613,0,613,0,1692,864,21,32,2,0,29,424,27,53,0,0,0,240,2088,217
513871422,5,3,0,1,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,210,197,0,9,188,13,0,0,0,9,0,0,0,4,0,0,0,0,0,175,35
513871423,8,2,0,1,1,3,0,0,0,0,0,1,0,1,0,1,0,0,0,110,24,0,23,1,19,0,0,0,0,0,1,0,0,0,18,0,0,0,68,42
513871424,11,5,0,4,1,6,0,0,0,3,0,0,1,1,1,0,0,0,0,39,13,0,6,7,26,0,0,0,21,0,0,1,2,2,0,0,0,0,19,20
513871431,4,2,0,0,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,53,44,0,0,44,9,0,0,0,0,0,0,0,6,3,0,0,0,0,43,10
513871432,11,5,0,3,2,6,0,0,0,0,0,0,1,0,1,1,0,1,2,84,71,0,13,58,13,0,0,0,0,0,0,1,0,3,1,0,2,6,38,46
513871433,10,3,0,2,1,7,0,0,0,3,0,1,0,1,1,0,0,0,1,87,8,0,6,2,79,0,0,0,49,0,1,0,1,4,0,0,0,24,40,47
513871434,11,6,0,3,3,5,0,0,1,2,0,0,0,2,0,0,0,0,0,45,27,0,5,22,18,0,0,1,5,0,0,0,12,0,0,0,0,0,24,21
513871441,2,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,29,28,0,0,28,1,0,0,0,0,0,0,0,0,1,0,0,0,0,9,20
513871442,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
513871443,7,2,0,1,1,5,0,0,1,2,0,0,0,0,2,0,0,0,0,49,14,0,8,6,35,0,0,18,12,0,0,0,0,5,0,0,0,0,34,15
513871444,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
513871451,5,2,0,0,2,3,0,0,1,2,0,0,0,0,0,0,0,0,0,63,50,0,0,50,13,0,0,5,8,0,0,0,0,0,0,0,0,0,37,26
513871453,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,4,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,35
513871454,13,7,0,4,3,5,0,0,0,1,0,0,2,0,0,0,1,0,1,140,83,0,13,70,38,0,0,0,1,0,0,14,0,0,0,22,0,1,77,63
513871461,16,9,0,4,5,7,0,0,1,3,0,1,0,0,0,1,0,0,1,78,62,0,39,23,16,0,0,2,7,0,1,0,0,0,4,0,0,2,47,31
513871462,7,0,0,0,0,7,0,0,6,1,0,0,0,0,0,0,0,0,0,41,0,0,0,0,41,0,0,34,7,0,0,0,0,0,0,0,0,0,31,10
513871463,7,3,0,2,1,4,0,0,0,2,0,0,0,1,1,0,0,0,0,18,5,0,2,3,13,0,0,0,7,0,0,0,4,2,0,0,0,0,10,8
513871471,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1
513871501,2,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,8,3,0,0,0,0,0,0,0,0,0,8,3
513871502,11,7,2,1,4,4,0,0,1,0,0,0,1,0,0,0,0,0,2,220,154,10,6,138,66,0,0,17,0,0,0,5,0,0,0,0,0,44,185,35
513871503,8,5,0,2,3,2,0,0,0,0,0,0,0,0,0,0,1,0,1,120,81,0,5,76,28,0,0,0,0,0,0,0,0,0,0,20,0,8,91,29
513871504,9,6,0,1,5,2,0,0,0,0,0,0,0,2,0,0,0,0,0,187,157,0,34,123,21,0,0,0,0,0,0,0,21,0,0,0,0,0,147,40
513871512,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513871513,6,0,0,0,0,6,0,0,0,3,0,0,0,1,2,0,0,0,0,67,0,0,0,0,67,0,0,0,15,0,0,0,23,29,0,0,0,0,25,42
513871514,12,1,0,1,0,11,0,0,0,1,0,2,0,7,0,0,0,0,1,101,15,0,15,0,86,0,0,0,1,0,23,0,59,0,0,0,0,3,44,57
513871521,11,3,0,3,0,8,0,0,0,1,0,0,0,7,0,0,0,0,0,51,29,0,29,0,22,0,0,0,2,0,0,0,20,0,0,0,0,0,32,19
513871522,18,6,0,5,1,12,0,0,0,5,0,0,1,4,2,0,0,0,0,281,99,0,80,19,182,0,0,0,157,0,0,4,15,6,0,0,0,0,126,155
