KEY_CODE,T000918001,T000918002,T000918003,T000918004,T000918005,T000918006,T000918007,T000918008,T000918009,T000918010,T000918011,T000918012,T000918013,T000918014,T000918015,T000918016,T000918017,T000918018,T000918019,T000918020,T000918021,T000918022,T000918023,T000918024,T000918025,T000918026,T000918027,T000918028,T000918029,T000918030,T000918031,T000918032,T000918033,T000918034,T000918035,T000918036,T000918037,T000918038,T000918039,T000918040
533900083,7,1,0,0,1,6,0,0,0,2,0,1,0,1,1,0,0,0,1,18,1,0,0,1,17,0,0,0,9,0,2,0,2,3,0,0,0,1,8,10
533900084,4,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,180,149,0,18,131,31,0,0,0,0,0,0,0,0,0,0,4,0,27,90,90
533900091,20,5,0,5,0,15,0,0,0,2,0,9,0,1,0,1,2,0,0,125,9,0,9,0,116,0,0,0,33,0,18,0,1,0,1,63,0,0,46,79
533900092,117,6,0,5,1,110,0,0,2,24,2,15,1,22,16,9,12,1,6,696,21,0,19,2,674,0,0,35,277,2,70,3,81,32,15,114,13,32,270,426
533900093,9,2,0,2,0,7,0,0,0,0,0,6,0,0,0,1,0,0,0,18,5,0,5,0,13,0,0,0,0,0,8,0,0,0,5,0,0,0,9,9
533900094,23,4,0,1,3,19,0,0,2,2,0,4,1,2,2,1,3,1,1,171,14,0,3,11,157,0,0,47,38,0,8,4,6,7,19,18,5,5,102,69
533900112,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2
533900152,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
533900154,3,2,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,44,42,0,4,38,2,0,0,0,2,0,0,0,0,0,0,0,0,0,32,12
533900161,3,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,7,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,8,3
533900163,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0
533900172,3,0,0,0,0,3,0,0,0,2,0,0,0,0,1,0,0,0,0,14,0,0,0,0,14,0,0,0,8,0,0,0,0,6,0,0,0,0,8,6
533900173,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
533900174,10,5,0,3,2,5,0,0,2,1,0,0,0,0,1,0,0,0,1,329,174,0,8,166,155,0,0,82,2,0,0,0,0,1,0,0,0,70,278,51
533900181,8,4,0,3,1,4,0,0,1,1,0,0,0,1,0,0,1,0,0,164,34,0,28,6,130,0,0,10,3,0,0,0,15,0,0,102,0,0,73,91
533900182,10,7,0,4,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,44,38,0,13,25,3,0,0,0,3,0,0,0,0,0,0,0,0,0,32,12
533900183,9,5,0,5,0,4,0,0,0,2,0,0,0,0,0,0,1,0,1,36,19,0,19,0,17,0,0,0,6,0,0,0,0,0,0,9,0,2,19,17
533900184,3,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7,6,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1
533900191,9,2,0,1,1,7,0,0,0,4,0,2,0,0,0,0,0,0,1,42,24,0,3,21,18,0,0,0,13,0,4,0,0,0,0,0,0,1,17,25
533900192,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
533900193,7,0,0,0,0,7,0,0,1,2,0,0,0,2,0,0,1,0,1,345,0,0,0,0,345,0,0,56,8,0,0,0,16,0,0,251,0,14,113,232
533900203,7,1,0,1,0,6,0,0,0,2,0,0,1,0,0,0,1,0,2,26,4,0,4,0,22,0,0,0,12,0,0,2,0,0,0,1,0,7,14,12
533900204,3,0,0,0,0,3,0,0,0,1,0,0,0,2,0,0,0,0,0,20,0,0,0,0,20,0,0,0,15,0,0,0,5,0,0,0,0,0,7,13
533900211,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,45,0,0,0,0,45,0,0,0,0,0,0,0,0,45,0,0,0,0,45,0
533900212,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,58,0,0,0,0,58,0,0,0,0,0,0,0,0,58,0,0,0,0,44,14
533900213,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,48,0,0,0,0,48,0,0,0,48,0,0,0,0,0,0,0,0,0,17,31
533900251,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
533900252,11,7,0,4,3,4,0,0,1,1,0,0,0,2,0,0,0,0,0,138,114,0,21,93,24,0,0,5,14,0,0,0,5,0,0,0,0,0,86,52
533900253,3,1,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,13,6,0,6,0,7,0,0,0,4,0,0,0,0,0,0,0,0,3,10,3
533900254,2,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,41,27,0,0,27,14,0,0,0,14,0,0,0,0,0,0,0,0,0,36,5
533900261,4,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5
533900262,3,1,0,1,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,10,2,0,2,0,8,0,0,0,7,0,0,0,0,0,1,0,0,0,5,5
533900263,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,4,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,3,3,1
533900264,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4
533900271,12,1,0,1,0,11,0,0,0,5,0,2,0,0,0,1,2,1,0,44,3,0,3,0,41,0,0,0,21,0,10,0,0,0,2,3,5,0,24,20
533900272,15,6,0,3,3,9,0,0,1,3,0,0,0,1,1,2,0,0,1,312,289,0,22,267,23,0,0,9,9,0,0,0,1,1,2,0,0,1,268,44
533900273,4,0,0,0,0,4,0,0,0,0,0,0,0,0,3,1,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,7,2,0,0,0,3,6
533900274,14,3,0,3,0,11,0,0,0,2,0,3,0,1,2,0,1,0,2,103,6,0,6,0,97,0,0,0,4,0,35,0,4,6,0,41,0,7,57,44
533900281,6,4,0,1,3,2,0,0,0,1,0,0,0,0,0,0,0,0,1,589,577,0,16,561,12,0,0,0,2,0,0,0,0,0,0,0,0,10,290,299
533900282,4,1,0,0,1,3,0,0,0,2,0,0,0,0,0,0,1,0,0,111,41,0,0,41,70,0,0,0,5,0,0,0,0,0,0,65,0,0,57,54
533900283,22,8,0,4,4,13,0,0,0,6,0,0,0,2,1,1,1,0,2,266,106,0,6,100,153,0,0,0,101,0,0,0,5,3,1,8,0,35,144,122
533900284,21,3,0,2,1,18,0,0,2,4,0,1,0,0,3,2,1,0,5,90,9,0,5,4,81,0,0,26,13,0,2,0,0,6,6,6,0,22,55,35
533900291,2,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,9,0,2,0,0,0,0,0,0,0,10,1
533900292,8,0,0,0,0,8,0,0,1,1,0,3,0,0,1,0,0,0,2,75,0,0,0,0,75,0,0,65,2,0,3,0,0,1,0,0,0,4,64,11
533900293,2,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,9,0,0,0,0,9,0,0,0,5,0,0,0,4,0,0,0,0,0,5,4
533900301,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,53,0,4,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,18
533900302,4,1,0,0,1,3,0,0,1,0,0,0,0,1,0,0,0,0,1,107,84,0,0,84,23,0,0,6,0,0,0,0,4,0,0,0,0,13,76,31
533900311,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,6,0,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,1,4,2
533900312,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22,0,0,0,22,0,0,0,0,0,0,0,0,0,9,13
533900324,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5
533900333,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,3,0,0,2,4
533900342,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,2,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,10,8,4
533900351,4,0,0,0,0,4,0,0,0,3,0,0,0,1,0,0,0,0,0,11,0,0,0,0,11,0,0,0,7,0,0,0,4,0,0,0,0,0,5,6
533900352,24,9,0,5,4,13,0,0,0,5,0,3,3,0,1,1,0,0,0,206,130,0,35,95,34,0,0,0,16,0,4,12,0,1,1,0,0,0,121,85
533900353,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,29
533900354,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
533900361,64,8,0,4,4,56,0,0,1,31,2,7,1,5,5,1,2,0,1,296,37,0,5,32,259,0,0,5,134,24,26,9,16,6,1,33,0,5,142,154
533900362,40,6,0,5,1,33,0,0,1,14,0,6,0,2,4,0,3,0,3,142,20,0,14,6,92,0,0,1,42,0,9,0,5,6,0,22,0,7,69,73
533900363,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,3,0,0,1,3
533900364,7,1,0,1,0,6,0,0,2,1,0,1,0,0,0,0,1,0,1,45,10,0,10,0,35,0,0,23,2,0,2,0,0,0,0,5,0,3,35,10
533900371,14,3,0,2,1,11,0,0,0,2,0,2,0,1,0,0,3,1,2,110,16,0,10,6,94,0,0,0,27,0,10,0,2,0,0,47,5,3,46,54
533900372,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,161,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,31
533900373,16,4,0,1,3,12,0,0,1,4,0,3,0,0,0,0,0,1,3,210,155,0,2,153,55,0,0,8,16,0,4,0,0,0,0,0,12,15,63,147
533900374,19,3,0,1,2,16,0,0,1,5,0,0,0,1,2,2,1,0,4,82,16,0,2,14,66,0,0,15,12,0,0,0,10,3,3,12,0,11,42,40
533900381,4,1,0,1,0,3,0,0,0,1,0,1,0,0,0,0,1,0,0,19,3,0,3,0,16,0,0,0,1,0,1,0,0,0,0,14,0,0,10,9
533900382,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,2,3
533900383,5,2,0,2,0,3,0,0,1,0,0,1,0,0,1,0,0,0,0,12,6,0,6,0,6,0,0,4,0,0,1,0,0,1,0,0,0,0,10,2
533900412,4,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,7
533900414,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,9,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2
533900422,2,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,5,0,0,1,0,0,0,0,0,0,5,1
533900423,6,3,0,1,2,3,0,0,0,0,0,1,0,0,0,0,1,1,0,76,64,0,7,57,12,0,0,0,0,0,1,0,0,0,0,4,7,0,44,32
533900424,9,2,0,1,1,7,0,0,0,6,0,0,0,0,0,0,0,1,0,28,9,0,7,2,19,0,0,0,15,0,0,0,0,0,0,0,4,0,17,11
533900451,3,2,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,12,7,0,0,7,5,0,0,0,0,0,0,0,0,0,5,0,0,0,9,3
533900452,3,2,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,23,15,0,5,10,8,0,0,0,8,0,0,0,0,0,0,0,0,0,20,3
533900453,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
533900454,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0
533900461,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
533900464,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,66,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,13
533900472,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3
533900493,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3
533900521,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
533900522,3,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,9,0,7,2,3,0,0,0,0,0,0,0,0,0,0,0,0,3,8,4
533900524,4,1,0,1,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,27,8,0,8,0,10,0,0,0,8,0,0,0,2,0,0,0,0,0,15,12
533900544,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
533900622,4,1,0,0,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,7,2,0,0,2,5,0,0,0,5,0,0,0,0,0,0,0,0,0,5,2
533900633,2,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1
533900651,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,2,3
533900694,5,3,0,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,20,17,0,17,0,3,0,0,0,1,0,0,0,0,0,0,0,0,2,17,3
533900731,3,1,0,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,35,5,0,5,0,30,0,0,0,25,0,5,0,0,0,0,0,0,0,26,9
533900734,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4
533900764,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1
533900832,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,1,2,1
533900902,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
533900911,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1
533900933,4,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,1,22,0,0,0,0,22,0,0,0,0,0,0,0,13,0,0,0,0,9,11,11
533900953,3,0,0,0,0,3,0,0,0,1,0,0,0,2,0,0,0,0,0,6,0,0,0,0,6,0,0,0,2,0,0,0,4,0,0,0,0,0,2,4
533901001,33,9,0,4,5,24,0,0,1,4,0,9,0,6,1,0,2,0,1,292,210,0,12,198,82,0,0,13,16,0,12,0,14,3,0,23,0,1,209,83
533901002,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
533901003,37,3,0,3,0,34,0,1,0,11,0,11,0,2,3,3,2,0,1,166,33,0,33,0,133,0,3,0,62,0,21,0,17,4,5,15,0,6,96,70
533901004,3,0,0,0,0,3,0,0,0,2,0,0,0,0,1,0,0,0,0,17,0,0,0,0,17,0,0,0,6,0,0,0,0,11,0,0,0,0,11,6
533901011,40,5,0,4,1,35,0,0,0,12,1,3,3,9,1,3,3,0,0,471,221,0,21,200,250,0,0,0,98,9,5,27,47,5,18,41,0,0,266,205
533901012,43,7,0,6,1,36,0,0,0,5,0,9,4,5,4,0,6,0,3,200,45,0,33,12,155,0,0,0,21,0,11,14,33,8,0,48,0,20,100,94
533901013,40,3,0,3,0,37,0,2,0,5,0,17,0,3,2,1,4,0,3,275,12,0,12,0,263,0,9,0,21,0,29,0,16,2,90,66,0,30,147,128
533901014,35,6,0,4,2,29,0,0,0,3,0,11,2,3,1,1,3,0,5,215,22,0,15,7,193,0,0,0,45,0,16,4,9,3,2,90,0,24,82,133
533901021,87,9,0,4,5,78,0,0,4,23,1,18,2,15,9,1,4,1,0,607,22,0,7,15,585,0,0,81,282,5,36,22,121,21,2,10,5,0,298,309
533901022,4,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,3,27,0,0,0,0,27,0,0,0,0,0,2,0,0,0,0,0,0,25,20,7
533901023,46,3,0,2,1,43,0,0,0,14,1,7,0,10,8,0,2,0,1,377,5,0,4,1,372,0,0,0,200,10,10,0,71,61,0,16,0,4,158,219
533901024,11,3,0,3,0,7,0,0,0,0,0,2,1,0,1,1,0,1,1,77,5,0,5,0,54,0,0,0,0,0,25,2,0,6,1,0,6,14,38,39
533901031,2,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,13,7,0,7,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,10,3
533901033,3,2,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,174,9,0,9,0,165,0,0,165,0,0,0,0,0,0,0,0,0,0,146,28
533901034,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,3,1
533901041,2,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,52,0,0,0,0,52,0,0,0,0,0,0,0,51,1,0,0,0,0,22,30
533901042,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
533901043,3,2,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6,4,0,4,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,5,1
533901044,3,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,19,0,0,0,0,15,0,0,2,0,0,0,0,0,13,0,0,0,0,12,7
533901051,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,0,0,12,0,0,0,0,12,0
533901052,3,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
533901054,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,5,4
533901061,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1
533901062,4,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,17,10,0,6,4,7,0,0,0,0,0,0,0,0,0,0,0,0,7,12,5
533901063,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1
533901071,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
533901072,2,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,3,0,1,0,0,0,0,0,0,0,4,0
533901074,3,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,262,0,0,0,0,257,0,0,0,254,0,0,0,3,0,0,0,0,0,83,179
533901081,15,6,0,3,3,9,0,0,0,3,0,0,0,2,1,0,0,0,3,634,592,0,18,574,42,0,0,0,12,0,0,0,12,1,0,0,0,17,480,154
533901082,6,3,0,2,1,3,0,0,0,0,0,2,0,0,0,0,0,0,1,28,22,0,8,14,6,0,0,0,0,0,3,0,0,0,0,0,0,3,12,16
533901083,15,2,0,2,0,13,0,0,2,4,0,1,1,0,0,0,3,1,1,133,7,0,7,0,126,0,0,35,15,0,1,5,0,0,0,65,4,1,68,65
533901084,15,2,0,2,0,13,0,0,0,3,0,3,1,1,1,2,1,1,0,46,4,0,4,0,42,0,0,0,14,0,7,2,2,1,6,1,9,0,23,23
533901091,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,2,63,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,47,0,16,19,44
533901092,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,1,2
533901101,22,5,0,3,2,17,0,0,3,4,1,1,1,2,2,1,0,0,2,273,81,0,31,50,192,0,0,85,39,6,2,8,9,3,37,0,0,3,181,92
533901102,32,3,0,1,2,29,0,0,0,14,0,3,0,7,2,2,0,1,0,455,217,0,6,211,238,0,0,0,88,0,5,0,21,3,4,0,117,0,295,160
533901103,15,2,0,2,0,13,0,1,0,0,0,9,0,1,0,0,0,0,2,32,9,0,9,0,23,0,2,0,0,0,12,0,4,0,0,0,0,5,20,12
533901104,53,8,0,5,3,45,0,0,0,7,2,23,1,1,2,1,4,0,4,219,56,0,31,25,163,0,0,0,22,7,44,12,2,3,1,60,0,12,102,117
533901111,121,5,0,5,0,115,0,1,4,29,3,13,3,32,11,7,11,0,1,1166,17,0,17,0,1138,0,3,84,149,45,19,12,179,21,29,593,0,4,444,722
533901112,22,9,0,4,5,13,0,0,0,7,0,2,1,3,0,0,0,0,0,128,59,0,15,44,69,0,0,0,55,0,2,3,9,0,0,0,0,0,65,63
533901113,115,3,0,1,2,112,0,1,1,24,2,27,8,22,11,0,8,2,6,541,7,0,3,4,534,0,4,14,143,30,46,16,101,67,0,77,16,20,231,310
