KEY_CODE,T000918001,T000918002,T000918003,T000918004,T000918005,T000918006,T000918007,T000918008,T000918009,T000918010,T000918011,T000918012,T000918013,T000918014,T000918015,T000918016,T000918017,T000918018,T000918019,T000918020,T000918021,T000918022,T000918023,T000918024,T000918025,T000918026,T000918027,T000918028,T000918029,T000918030,T000918031,T000918032,T000918033,T000918034,T000918035,T000918036,T000918037,T000918038,T000918039,T000918040
523700502,3,0,0,0,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0,17,0,0,0,0,17,0,0,0,12,0,0,0,5,0,0,0,0,0,8,9
523700624,2,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,13,1,0,0,1,12,0,0,0,0,0,0,0,12,0,0,0,0,0,1,12
523700632,6,0,0,0,0,6,0,0,0,1,0,0,0,4,0,0,0,1,0,17,0,0,0,0,17,0,0,0,1,0,0,0,10,0,0,0,6,0,9,8
523700634,18,1,0,1,0,17,0,0,0,2,0,2,1,10,1,0,0,1,0,48,2,0,2,0,46,0,0,0,2,0,4,2,34,1,0,0,3,0,21,27
523700641,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,1,2
523700722,7,0,0,0,0,7,0,0,0,2,0,0,0,3,0,0,0,0,2,11,0,0,0,0,11,0,0,0,3,0,0,0,5,0,0,0,0,3,5,6
523700731,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,1,2
523700732,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2
523701042,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
523701051,2,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8,2,0,2,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,2,6
523701063,4,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,1,0,1,15,0,0,0,0,15,0,0,0,0,0,0,0,0,3,0,5,0,7,10,5
523701073,7,4,0,3,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,32,8,0,5,3,22,0,0,0,1,0,0,0,0,0,0,21,0,0,10,22
523701074,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6
523701092,6,1,0,1,0,5,0,0,0,1,0,0,0,4,0,0,0,0,0,35,1,0,1,0,34,0,0,0,7,0,0,0,27,0,0,0,0,0,24,11
523701094,3,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,1,14,0,0,0,0,14,0,0,0,0,0,0,0,12,0,0,0,0,2,11,3
523701171,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1
523701282,2,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,3,0,0,0,2,0,0,0,0,1,0,0,0,0,1,2
523701291,3,2,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,40,39,0,38,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,37,3
523701292,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3
523701492,7,3,0,0,3,4,0,0,1,0,0,0,1,0,0,0,0,0,2,262,224,0,0,224,38,0,0,14,0,0,0,5,0,0,0,0,0,19,256,6
523702001,4,1,0,1,0,3,0,0,0,2,0,0,0,0,0,1,0,0,0,5,2,0,2,0,3,0,0,0,2,0,0,0,0,0,1,0,0,0,3,2
523702002,30,3,0,2,1,25,0,0,1,3,1,4,1,6,5,0,3,0,1,207,28,0,21,7,135,0,0,11,57,2,6,2,17,8,0,28,0,4,104,103
523702003,3,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,13,5,0,5,0,8,0,0,0,0,0,0,0,0,0,0,8,0,0,4,9
523702004,7,4,0,2,2,3,0,0,0,2,0,0,0,0,0,0,0,0,1,63,34,0,8,26,29,0,0,0,25,0,0,0,0,0,0,0,0,4,46,17
523702011,79,8,0,4,4,71,1,0,2,24,4,2,5,8,9,4,5,1,6,471,25,0,15,10,446,0,0,18,81,84,40,28,38,40,11,15,75,16,252,219
523702012,146,13,0,7,6,132,0,1,2,50,4,6,2,25,20,4,7,0,11,1053,60,0,28,32,991,0,1,27,439,64,23,5,189,148,17,48,0,30,476,577
523702013,20,5,0,4,1,15,0,0,0,6,0,1,1,0,1,3,1,0,2,88,11,0,10,1,77,0,0,0,16,0,1,3,0,2,18,16,0,21,30,58
523702014,79,3,0,2,1,76,0,1,0,36,2,2,1,11,13,3,6,0,1,617,13,0,5,8,604,0,4,0,259,25,8,5,69,47,9,175,0,3,204,413
523702021,45,10,0,5,5,35,2,0,1,16,1,2,1,3,2,1,1,0,5,437,110,0,17,93,327,28,0,2,183,17,5,7,38,16,1,9,0,21,241,196
523702022,20,2,0,2,0,17,0,0,0,10,0,0,1,0,2,0,2,0,2,152,3,0,3,0,141,0,0,0,84,0,0,1,0,3,0,26,0,27,58,94
523702023,3,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,1,78,0,0,0,0,78,0,0,0,0,0,0,0,42,32,0,0,0,4,24,54
523702024,5,1,0,1,0,4,0,0,2,1,0,0,0,0,0,0,1,0,0,22,2,0,2,0,20,0,0,14,1,0,0,0,0,0,0,5,0,0,17,5
523702031,14,4,0,3,1,10,0,0,0,5,0,0,1,1,2,1,0,0,0,60,19,0,17,2,41,0,0,0,29,0,0,3,4,4,1,0,0,0,38,22
523702032,3,1,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,9,4,0,4,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,7,2
523702033,4,1,0,1,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,31,20,0,20,0,11,0,0,0,8,0,3,0,0,0,0,0,0,0,24,7
523702034,9,1,0,0,1,8,0,0,0,3,0,0,0,4,0,0,1,0,0,193,115,0,0,115,78,0,0,0,15,0,0,0,44,0,0,19,0,0,52,141
523702041,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1
523702043,8,0,0,0,0,8,0,0,1,4,0,0,0,3,0,0,0,0,0,150,0,0,0,0,150,0,0,52,48,0,0,0,50,0,0,0,0,0,102,48
523702044,5,1,0,0,1,4,0,0,0,1,1,0,0,0,0,0,2,0,0,48,31,0,0,31,17,0,0,0,3,5,0,0,0,0,0,9,0,0,16,32
523702051,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
523702052,4,1,0,1,0,3,0,0,0,0,1,0,0,0,0,0,2,0,0,31,5,0,5,0,26,0,0,0,0,6,0,0,0,0,0,20,0,0,9,22
523702053,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,3,4
523702054,8,0,0,0,0,6,0,0,0,2,0,0,0,0,1,0,1,0,2,70,0,0,0,0,13,0,0,0,5,0,0,0,0,3,0,1,0,4,30,40
523702061,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5
523702063,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4
523702071,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,4
523702074,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,12,10,2
523702081,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4
523702092,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1
523702093,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
523702094,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13
523702101,4,2,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,23,16,0,16,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,11,12
523702102,10,0,0,0,0,10,0,0,0,2,0,0,1,0,2,0,5,0,0,160,0,0,0,0,160,0,0,0,6,0,0,9,0,4,0,141,0,0,56,104
523702111,13,3,0,2,1,10,0,0,0,2,0,1,0,1,3,2,1,0,0,71,15,0,8,7,56,0,0,0,10,0,2,0,17,11,8,8,0,0,26,45
523702112,38,8,0,7,1,30,0,0,0,10,0,3,3,5,4,1,3,0,1,220,107,0,95,12,113,0,0,0,40,0,4,5,8,10,4,25,0,17,128,92
523702113,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,36,0,0,0,0,36,0,0,0,0,0,0,0,0,0,36,0,0,0,3,33
523702114,18,6,0,6,0,12,0,0,1,0,0,0,1,5,1,4,0,0,0,51,19,0,19,0,32,0,0,2,0,0,0,1,21,4,4,0,0,0,29,22
523702122,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0
523702123,7,0,0,0,0,6,0,0,0,0,0,0,1,3,1,0,0,0,1,149,0,0,0,0,147,0,0,0,0,0,0,2,128,1,0,0,0,16,51,98
523702141,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
523702142,5,0,0,0,0,5,0,0,0,3,1,0,0,1,0,0,0,0,0,33,0,0,0,0,33,0,0,0,9,3,0,0,21,0,0,0,0,0,8,25
523702151,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,9,0,0,6,0,0,0,0,0,0,3,0,0,0,4,5
523702152,11,4,0,1,3,6,0,0,0,0,0,0,0,0,1,2,2,0,1,113,56,0,7,49,45,0,0,0,0,0,0,0,0,1,11,32,0,1,69,44
523702153,6,1,0,1,0,5,0,0,0,3,0,0,1,1,0,0,0,0,0,40,3,0,3,0,37,0,0,0,26,0,0,5,6,0,0,0,0,0,25,15
523702154,9,3,0,3,0,6,0,0,0,2,1,0,0,0,0,0,0,0,3,34,13,0,13,0,21,0,0,0,10,6,0,0,0,0,0,0,0,5,18,16
523702161,8,3,0,1,2,5,0,0,0,2,0,0,0,0,1,2,0,0,0,46,35,0,3,32,11,0,0,0,6,0,0,0,0,2,3,0,0,0,29,17
523702163,5,2,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,14,4,0,1,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,12,2
523702182,4,2,0,2,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,121,8,0,8,0,113,0,0,0,0,0,0,0,0,2,0,111,0,0,39,82
523702183,6,0,0,0,0,6,0,0,0,1,0,0,0,0,2,0,2,0,1,35,0,0,0,0,35,0,0,0,2,0,0,0,0,5,0,17,0,11,22,13
523702184,12,0,0,0,0,12,0,0,0,2,0,1,2,0,0,4,2,1,0,81,0,0,0,0,81,0,0,0,22,0,9,22,0,0,11,12,5,0,38,43
523702191,27,2,0,1,1,25,0,1,0,6,0,1,4,1,7,3,2,0,0,103,4,0,2,2,99,0,1,0,46,0,1,16,2,16,6,11,0,0,42,61
523702192,11,3,0,1,2,8,0,0,0,2,0,0,2,1,0,2,0,0,1,53,17,0,8,9,36,0,0,0,20,0,0,5,4,0,3,0,0,4,21,32
523702193,18,3,0,3,0,15,0,0,0,3,2,0,0,3,4,0,2,0,1,555,17,0,17,0,538,0,0,0,28,26,0,0,13,11,0,451,0,9,229,326
523702194,4,1,0,0,1,3,0,0,0,0,0,0,0,1,0,0,1,0,1,19,15,0,0,15,4,0,0,0,0,0,0,0,0,0,0,3,0,1,3,16
523702202,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,1,2
523702203,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,37,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,4
523702214,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
523702221,5,1,0,1,0,4,0,0,0,2,0,0,0,0,0,0,1,0,1,72,1,0,1,0,71,0,0,0,6,0,0,0,0,0,0,63,0,2,11,61
523702222,3,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,25,13,0,13,0,12,0,0,0,0,0,0,0,0,0,0,12,0,0,12,13
523702223,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,28,0,0,28,0,0,0,0,0,0,0,0,0,0,28,0
523702224,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3
523702251,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
523702252,4,2,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,1,9,4,0,0,4,5,0,0,0,3,0,0,0,0,0,0,0,0,2,5,4
523702254,9,1,0,0,1,8,0,0,0,5,0,0,0,0,0,0,1,0,2,55,7,0,0,7,48,0,0,0,44,0,0,0,0,0,0,1,0,3,28,27
523702261,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,9,1,0,0,1,8,0,0,0,0,0,0,0,0,0,0,8,0,0,9,0
523702263,6,1,0,0,1,5,0,0,0,2,0,0,0,2,1,0,0,0,0,31,6,0,0,6,25,0,0,0,17,0,0,0,7,1,0,0,0,0,22,9
523702264,5,2,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,28,9,0,5,4,6,0,0,0,0,0,0,0,0,0,3,0,0,3,19,9
523702273,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,12,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6
523702274,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
523702281,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,71,0,0,0,0,71,0,0,0,0,0,0,0,0,0,17,54,0,0,21,50
523702282,25,4,0,2,2,21,0,0,0,12,0,0,0,3,4,1,1,0,0,299,27,0,6,21,272,0,0,0,95,0,0,0,70,88,7,12,0,0,63,236
523702283,5,2,0,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,2,35,30,0,26,4,5,0,0,0,0,0,0,0,0,1,0,0,0,4,27,8
523702284,11,1,0,1,0,10,0,0,0,4,0,0,0,0,1,2,2,0,1,74,4,0,4,0,70,0,0,0,16,0,0,0,0,1,16,35,0,2,37,37
523702291,12,1,0,1,0,10,0,0,0,6,0,0,0,3,0,0,1,0,0,67,5,0,5,0,57,0,0,0,46,0,0,0,4,0,0,7,0,0,31,36
523702292,5,1,0,0,1,4,0,0,0,0,0,0,0,2,0,0,2,0,0,61,14,0,0,14,47,0,0,0,0,0,0,0,9,0,0,38,0,0,15,46
523702293,9,1,0,1,0,8,0,0,1,3,0,1,0,3,0,0,0,0,0,52,3,0,3,0,49,0,0,16,23,0,5,0,5,0,0,0,0,0,41,11
523702294,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,23,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,23,0,0,2,21
523702302,9,2,0,0,2,7,0,0,0,2,0,1,0,2,1,0,0,0,1,96,10,0,0,10,86,0,0,0,26,0,2,0,4,1,0,0,0,53,35,61
523702304,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,23,0,0,0,0,23,0,0,0,0,0,0,0,23,0,0,0,0,0,5,18
523702311,8,2,0,1,1,6,0,0,0,2,0,0,0,1,0,1,0,0,2,68,41,0,3,38,27,0,0,0,5,0,0,0,6,0,2,0,0,14,46,22
523702313,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,20,17,3
523702314,3,0,0,0,0,3,0,0,0,1,0,0,0,2,0,0,0,0,0,29,0,0,0,0,29,0,0,0,10,0,0,0,19,0,0,0,0,0,13,16
523702321,6,0,0,0,0,6,0,0,0,3,0,0,0,3,0,0,0,0,0,64,0,0,0,0,64,0,0,0,47,0,0,0,17,0,0,0,0,0,17,47
523702322,2,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,27,2,0,2,0,25,0,0,0,0,0,0,0,25,0,0,0,0,0,8,19
523702323,16,2,0,2,0,13,0,0,0,8,0,0,0,2,1,0,0,1,1,91,28,0,28,0,57,0,0,0,40,0,0,0,7,4,0,0,5,1,51,40
523702324,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,2,2,2
523702332,13,6,0,1,5,7,1,0,5,0,0,0,0,0,0,0,0,0,1,315,158,0,50,108,157,4,0,148,0,0,0,0,0,0,0,0,0,5,270,45
523702333,13,8,0,5,3,5,0,0,0,1,0,0,0,1,1,0,0,0,2,207,66,0,37,29,141,0,0,0,11,0,0,0,6,21,0,0,0,103,162,45
523702334,10,4,0,1,3,6,0,0,2,1,0,0,0,1,0,0,0,0,2,258,202,0,12,190,56,0,0,39,4,0,0,0,5,0,0,0,0,8,234,24
523702352,7,4,0,1,3,3,0,0,0,1,0,0,1,0,0,0,0,0,1,122,89,0,2,87,33,0,0,0,10,0,0,3,0,0,0,0,0,20,69,53
523702353,3,1,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,25,7,0,0,7,18,0,0,18,0,0,0,0,0,0,0,0,0,0,23,2
523702354,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,50,0,0,0,0,50,0,0,0,1,0,0,0,0,0,0,0,0,49,39,11
523702361,6,0,0,0,0,6,0,0,0,5,0,0,0,1,0,0,0,0,0,38,0,0,0,0,38,0,0,0,28,0,0,0,10,0,0,0,0,0,17,21
523702362,23,2,0,1,1,20,0,0,0,9,0,1,0,2,4,0,3,1,0,129,35,0,5,30,93,0,0,0,59,0,3,0,7,7,0,11,6,0,67,62
523702364,8,1,0,1,0,6,0,0,0,1,0,0,0,0,1,2,0,0,2,53,5,0,5,0,45,0,0,0,2,0,0,0,0,2,38,0,0,3,8,45
523702371,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3
523702372,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4
523702373,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,9,8,0,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7,2
523702381,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,6,2
523702382,36,3,0,2,1,33,0,0,0,13,0,1,2,5,4,2,4,1,1,180,17,0,10,7,163,0,0,0,95,0,2,4,21,6,2,27,5,1,86,94
523702383,8,0,0,0,0,8,0,0,0,4,0,0,0,1,2,1,0,0,0,273,0,0,0,0,273,0,0,0,239,0,0,0,4,28,2,0,0,0,75,198
523702384,55,14,0,10,4,41,0,0,1,14,3,2,0,4,12,2,1,0,2,259,69,0,30,39,190,0,0,2,54,65,3,0,17,30,3,11,0,5,104,155
523702391,25,6,0,5,1,19,0,1,0,3,0,1,1,3,2,2,6,0,0,365,52,0,30,22,313,0,2,0,11,0,1,2,19,9,5,264,0,0,118,247
523702392,3,1,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,13,5,0,5,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,4,9
523702393,10,2,0,1,1,7,0,0,1,2,0,0,0,0,0,2,1,0,1,94,19,0,18,1,48,0,0,8,9,0,0,0,0,0,12,15,0,4,37,57
523702394,15,2,0,1,1,13,0,1,0,2,0,0,1,0,1,0,5,0,3,81,5,0,2,3,76,0,1,0,5,0,0,2,0,1,0,58,0,9,26,55
523702411,6,4,0,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1,476,441,0,8,433,35,0,0,28,0,0,0,0,0,0,0,0,0,7,445,31
523702412,5,1,0,1,0,4,0,0,0,1,0,1,0,2,0,0,0,0,0,26,1,0,1,0,25,0,0,0,8,0,5,0,12,0,0,0,0,0,17,9
523702413,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,67,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0
523702414,16,2,0,0,2,14,0,0,2,3,0,1,0,8,0,0,0,0,0,207,6,0,0,6,201,0,0,22,23,0,7,0,149,0,0,0,0,0,111,96
523702421,18,3,0,1,2,15,0,0,0,5,0,1,0,3,2,0,1,0,3,102,16,0,3,13,86,0,0,0,8,0,2,0,25,3,0,4,0,44,74,28
523702422,5,2,0,2,0,3,0,0,0,1,0,1,0,1,0,0,0,0,0,24,4,0,4,0,20,0,0,0,7,0,4,0,9,0,0,0,0,0,14,10
523702423,8,2,0,1,1,6,0,0,0,3,0,0,0,0,2,0,0,0,1,29,16,0,14,2,13,0,0,0,6,0,0,0,0,4,0,0,0,3,13,16
523702424,3,1,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,88,10,0,10,0,78,0,0,78,0,0,0,0,0,0,0,0,0,0,77,11
523702431,26,1,0,0,1,25,0,0,5,6,0,0,0,10,1,0,0,0,3,507,97,0,0,97,410,0,0,173,14,0,0,0,150,12,0,0,0,61,324,183
523702433,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22,0,0,22,0,0,0,0,0,0,0,0,0,0,13,9
523702442,11,2,0,0,2,9,0,0,7,0,0,1,0,0,0,0,0,0,1,155,19,0,0,19,136,0,0,126,0,0,10,0,0,0,0,0,0,0,140,15
